STATECD,COUNTYCD,PLOT,INVYR,KEY,TIME_PER
55,113,20396,2002,55_113_20396,0
55,113,20327,2002,55_113_20327,0
55,9,20162,2002,55_9_20162,0
55,9,20125,2002,55_9_20125,0
55,9,20034,2002,55_9_20034,0
55,9,20235,2002,55_9_20235,0
55,9,20256,2002,55_9_20256,0
55,9,20257,2002,55_9_20257,0
55,9,20258,2002,55_9_20258,0
55,9,20259,2002,55_9_20259,0
55,9,20260,2002,55_9_20260,0
55,9,20261,2002,55_9_20261,0
55,9,20262,2002,55_9_20262,0
55,11,20100,2002,55_11_20100,0
55,11,20203,2002,55_11_20203,0
55,11,20215,2002,55_11_20215,0
55,11,20027,2002,55_11_20027,0
55,11,20074,2002,55_11_20074,0
55,11,20167,2002,55_11_20167,0
55,11,20190,2002,55_11_20190,0
55,11,20117,2002,55_11_20117,0
55,11,20140,2002,55_11_20140,0
55,11,20237,2002,55_11_20237,0
55,11,20245,2002,55_11_20245,0
55,11,20201,2002,55_11_20201,0
55,11,20076,2002,55_11_20076,0
55,11,20011,2002,55_11_20011,0
55,11,20078,2002,55_11_20078,0
55,11,20220,2002,55_11_20220,0
55,11,20024,2002,55_11_20024,0
55,11,20122,2002,55_11_20122,0
55,11,20152,2002,55_11_20152,0
55,11,20008,2002,55_11_20008,0
55,11,20137,2002,55_11_20137,0
55,11,20026,2002,55_11_20026,0
55,11,20157,2002,55_11_20157,0
55,111,20325,2002,55_111_20325,0
55,111,20377,2002,55_111_20377,0
55,111,20378,2002,55_111_20378,0
55,111,20379,2002,55_111_20379,0
55,111,20380,2002,55_111_20380,0
55,111,20381,2002,55_111_20381,0
55,111,20382,2002,55_111_20382,0
55,11,20049,2002,55_11_20049,0
55,11,20250,2002,55_11_20250,0
55,11,20305,2002,55_11_20305,0
55,11,20306,2002,55_11_20306,0
55,11,20307,2002,55_11_20307,0
55,11,20308,2002,55_11_20308,0
55,11,20309,2002,55_11_20309,0
55,11,20310,2002,55_11_20310,0
55,11,20311,2002,55_11_20311,0
55,11,20312,2002,55_11_20312,0
55,11,20313,2002,55_11_20313,0
55,13,20344,2002,55_13_20344,0
55,13,20039,2002,55_13_20039,0
55,13,20145,2002,55_13_20145,0
55,13,20153,2002,55_13_20153,0
55,13,20102,2002,55_13_20102,0
55,13,20093,2002,55_13_20093,0
55,13,20296,2002,55_13_20296,0
55,13,20263,2002,55_13_20263,0
55,13,20003,2002,55_13_20003,0
55,13,20199,2002,55_13_20199,0
55,13,20312,2002,55_13_20312,0
55,13,20147,2002,55_13_20147,0
55,13,20341,2002,55_13_20341,0
55,13,20262,2002,55_13_20262,0
55,13,20112,2002,55_13_20112,0
55,13,20243,2002,55_13_20243,0
55,13,20025,2002,55_13_20025,0
55,135,20342,2002,55_135_20342,0
55,135,20343,2002,55_135_20343,0
55,135,20344,2002,55_135_20344,0
55,135,20345,2002,55_135_20345,0
55,135,20346,2002,55_135_20346,0
55,135,20347,2002,55_135_20347,0
55,135,20348,2002,55_135_20348,0
55,135,20349,2002,55_135_20349,0
55,135,20350,2002,55_135_20350,0
55,135,20351,2002,55_135_20351,0
55,135,20352,2002,55_135_20352,0
55,137,20105,2002,55_137_20105,0
55,137,20183,2002,55_137_20183,0
55,137,20033,2002,55_137_20033,0
55,137,20088,2002,55_137_20088,0
55,137,20138,2002,55_137_20138,0
55,137,20205,2002,55_137_20205,0
55,137,20118,2002,55_137_20118,0
55,137,20045,2002,55_137_20045,0
55,137,20226,2002,55_137_20226,0
55,137,20181,2002,55_137_20181,0
55,137,20147,2002,55_137_20147,0
55,137,20224,2002,55_137_20224,0
55,137,20114,2002,55_137_20114,0
55,137,20089,2002,55_137_20089,0
55,137,20017,2002,55_137_20017,0
55,137,20080,2002,55_137_20080,0
55,137,20242,2002,55_137_20242,0
55,137,20004,2002,55_137_20004,0
55,137,20186,2002,55_137_20186,0
55,137,20140,2002,55_137_20140,0
55,137,20258,2002,55_137_20258,0
55,137,20290,2002,55_137_20290,0
55,137,20291,2002,55_137_20291,0
55,123,20374,2003,55_123_20374,0
55,123,20375,2003,55_123_20375,0
55,123,20376,2003,55_123_20376,0
55,123,20377,2003,55_123_20377,0
55,123,20378,2003,55_123_20378,0
55,123,20379,2003,55_123_20379,0
55,125,29003,2003,55_125_29003,0
55,125,20256,2003,55_125_20256,0
55,125,20261,2003,55_125_20261,0
55,125,20345,2003,55_125_20345,0
55,125,20273,2003,55_125_20273,0
55,125,20165,2003,55_125_20165,0
55,125,20259,2003,55_125_20259,0
55,125,20064,2003,55_125_20064,0
55,125,20131,2003,55_125_20131,0
55,125,20340,2003,55_125_20340,0
55,125,20211,2003,55_125_20211,0
55,125,20288,2003,55_125_20288,0
55,125,20213,2003,55_125_20213,0
55,125,20112,2003,55_125_20112,0
55,125,20156,2003,55_125_20156,0
55,125,20181,2003,55_125_20181,0
55,125,20309,2003,55_125_20309,0
55,125,20014,2003,55_125_20014,0
55,125,20176,2003,55_125_20176,0
55,125,20300,2003,55_125_20300,0
55,125,20172,2003,55_125_20172,0
55,125,20136,2003,55_125_20136,0
55,125,20374,2003,55_125_20374,0
55,125,20375,2003,55_125_20375,0
55,125,20376,2003,55_125_20376,0
55,125,20377,2003,55_125_20377,0
55,99,20564,2003,55_99_20564,0
55,99,20565,2003,55_99_20565,0
55,99,20566,2003,55_99_20566,0
55,99,20567,2003,55_99_20567,0
55,99,20568,2003,55_99_20568,0
55,99,20569,2003,55_99_20569,0
55,99,20570,2003,55_99_20570,0
55,99,20571,2003,55_99_20571,0
55,99,20572,2003,55_99_20572,0
55,99,20573,2003,55_99_20573,0
55,99,20574,2003,55_99_20574,0
55,99,20575,2003,55_99_20575,0
55,99,20576,2003,55_99_20576,0
55,99,20577,2003,55_99_20577,0
55,99,20578,2003,55_99_20578,0
55,99,20579,2003,55_99_20579,0
55,99,20580,2003,55_99_20580,0
55,99,20581,2003,55_99_20581,0
55,99,20582,2003,55_99_20582,0
55,99,20583,2003,55_99_20583,0
55,99,20584,2003,55_99_20584,0
55,99,20209,2003,55_99_20209,0
55,99,20197,2003,55_99_20197,0
55,99,20358,2003,55_99_20358,0
55,99,20029,2003,55_99_20029,0
55,99,20063,2003,55_99_20063,0
55,99,20261,2003,55_99_20261,0
55,99,20024,2003,55_99_20024,0
55,101,20038,2003,55_101_20038,0
55,101,20039,2003,55_101_20039,0
55,101,20053,2003,55_101_20053,0
55,101,20120,2003,55_101_20120,0
55,101,20021,2003,55_101_20021,0
55,101,20089,2003,55_101_20089,0
55,101,20018,2003,55_101_20018,0
55,101,20058,2003,55_101_20058,0
55,101,20283,2003,55_101_20283,0
55,101,20284,2003,55_101_20284,0
55,101,20285,2003,55_101_20285,0
55,101,20286,2003,55_101_20286,0
55,51,20188,2003,55_51_20188,0
55,51,20125,2003,55_51_20125,0
55,51,20151,2003,55_51_20151,0
55,51,20303,2003,55_51_20303,0
55,51,20243,2003,55_51_20243,0
55,51,20233,2003,55_51_20233,0
55,51,20397,2003,55_51_20397,0
55,51,20398,2003,55_51_20398,0
55,51,20399,2003,55_51_20399,0
55,51,20400,2003,55_51_20400,0
55,51,20401,2003,55_51_20401,0
55,51,20402,2003,55_51_20402,0
55,51,20403,2003,55_51_20403,0
55,51,20404,2003,55_51_20404,0
55,51,20405,2003,55_51_20405,0
55,51,20406,2003,55_51_20406,0
55,51,20407,2003,55_51_20407,0
55,51,20408,2003,55_51_20408,0
55,51,20409,2003,55_51_20409,0
55,51,20410,2003,55_51_20410,0
55,51,20411,2003,55_51_20411,0
55,51,20412,2003,55_51_20412,0
55,51,20413,2003,55_51_20413,0
55,53,20482,2003,55_53_20482,0
55,53,20483,2003,55_53_20483,0
55,53,20484,2003,55_53_20484,0
55,53,20485,2003,55_53_20485,0
55,53,20486,2003,55_53_20486,0
55,53,20487,2003,55_53_20487,0
55,53,20488,2003,55_53_20488,0
55,53,20489,2003,55_53_20489,0
55,53,20490,2003,55_53_20490,0
55,53,20491,2003,55_53_20491,0
55,53,20492,2003,55_53_20492,0
55,53,20493,2003,55_53_20493,0
55,53,20494,2003,55_53_20494,0
55,53,20495,2003,55_53_20495,0
55,53,20496,2003,55_53_20496,0
55,53,20497,2003,55_53_20497,0
55,53,20498,2003,55_53_20498,0
55,53,20499,2003,55_53_20499,0
55,53,20500,2003,55_53_20500,0
55,53,20501,2003,55_53_20501,0
55,53,20502,2003,55_53_20502,0
55,55,20033,2003,55_55_20033,0
55,55,20061,2003,55_55_20061,0
55,55,20089,2003,55_55_20089,0
55,55,20040,2003,55_55_20040,0
55,55,20022,2003,55_55_20022,0
55,55,20013,2003,55_55_20013,0
55,55,20059,2003,55_55_20059,0
55,55,20118,2003,55_55_20118,0
55,55,20170,2003,55_55_20170,0
55,55,20125,2003,55_55_20125,0
55,55,20070,2003,55_55_20070,0
55,55,20163,2003,55_55_20163,0
55,55,20216,2003,55_55_20216,0
55,55,20252,2003,55_55_20252,0
55,55,20253,2003,55_55_20253,0
55,55,20254,2003,55_55_20254,0
55,55,20255,2003,55_55_20255,0
55,55,20256,2003,55_55_20256,0
55,55,20257,2003,55_55_20257,0
55,55,20258,2003,55_55_20258,0
55,55,20259,2003,55_55_20259,0
55,55,20260,2003,55_55_20260,0
55,55,20261,2003,55_55_20261,0
55,55,20262,2003,55_55_20262,0
55,55,20263,2003,55_55_20263,0
55,55,20264,2003,55_55_20264,0
55,55,20265,2003,55_55_20265,0
55,27,20115,2003,55_27_20115,0
55,27,20242,2003,55_27_20242,0
55,27,20320,2003,55_27_20320,0
55,27,20315,2003,55_27_20315,0
55,27,20189,2003,55_27_20189,0
55,27,20141,2003,55_27_20141,0
55,27,20068,2003,55_27_20068,0
55,27,20236,2003,55_27_20236,0
55,27,20005,2003,55_27_20005,0
55,27,20245,2003,55_27_20245,0
55,27,20047,2003,55_27_20047,0
55,27,20214,2003,55_27_20214,0
55,27,20192,2003,55_27_20192,0
55,27,20087,2003,55_27_20087,0
55,27,20202,2003,55_27_20202,0
55,27,20221,2003,55_27_20221,0
55,27,20326,2003,55_27_20326,0
55,27,20193,2003,55_27_20193,0
55,27,20034,2003,55_27_20034,0
55,27,20151,2003,55_27_20151,0
55,27,20050,2003,55_27_20050,0
55,27,20335,2003,55_27_20335,0
55,27,20337,2003,55_27_20337,0
55,27,20338,2003,55_27_20338,0
55,27,20341,2003,55_27_20341,0
55,27,20344,2003,55_27_20344,0
55,27,20406,2003,55_27_20406,0
55,27,20407,2003,55_27_20407,0
55,27,20408,2003,55_27_20408,0
55,27,20409,2003,55_27_20409,0
55,27,20410,2003,55_27_20410,0
55,27,20411,2003,55_27_20411,0
55,27,20412,2003,55_27_20412,0
55,27,20413,2003,55_27_20413,0
55,27,20414,2003,55_27_20414,0
55,27,20415,2003,55_27_20415,0
55,27,20416,2003,55_27_20416,0
55,27,20417,2003,55_27_20417,0
55,27,20418,2003,55_27_20418,0
55,27,20419,2003,55_27_20419,0
55,27,20420,2003,55_27_20420,0
55,27,20421,2003,55_27_20421,0
55,27,20422,2003,55_27_20422,0
55,27,20423,2003,55_27_20423,0
55,27,20424,2003,55_27_20424,0
55,27,20425,2003,55_27_20425,0
55,27,20426,2003,55_27_20426,0
55,27,20427,2003,55_27_20427,0
55,27,20428,2003,55_27_20428,0
55,27,20429,2003,55_27_20429,0
55,27,20430,2003,55_27_20430,0
55,27,20431,2003,55_27_20431,0
55,27,20432,2003,55_27_20432,0
55,27,20433,2003,55_27_20433,0
55,29,20003,2003,55_29_20003,0
55,29,20139,2003,55_29_20139,0
55,29,20135,2003,55_29_20135,0
55,29,20096,2003,55_29_20096,0
55,29,20126,2003,55_29_20126,0
55,29,20163,2003,55_29_20163,0
55,29,20087,2003,55_29_20087,0
55,29,20010,2003,55_29_20010,0
55,29,20176,2003,55_29_20176,0
55,29,20170,2003,55_29_20170,0
55,29,20090,2003,55_29_20090,0
55,5,20018,2003,55_5_20018,0
55,5,20333,2003,55_5_20333,0
55,5,20216,2003,55_5_20216,0
55,5,20265,2003,55_5_20265,0
55,5,20271,2003,55_5_20271,0
55,5,20288,2003,55_5_20288,0
55,5,20322,2003,55_5_20322,0
55,5,20092,2003,55_5_20092,0
55,5,20016,2003,55_5_20016,0
55,5,20222,2003,55_5_20222,0
55,5,20024,2003,55_5_20024,0
55,5,20238,2003,55_5_20238,0
55,5,20320,2003,55_5_20320,0
55,5,20123,2003,55_5_20123,0
55,123,20248,2003,55_123_20248,0
55,123,20028,2003,55_123_20028,0
55,123,20154,2003,55_123_20154,0
55,123,20108,2003,55_123_20108,0
55,123,20262,2003,55_123_20262,0
55,123,20110,2003,55_123_20110,0
55,123,20036,2003,55_123_20036,0
55,123,20017,2003,55_123_20017,0
55,123,20044,2003,55_123_20044,0
55,123,20233,2003,55_123_20233,0
55,123,20203,2003,55_123_20203,0
55,123,20193,2003,55_123_20193,0
55,125,20378,2003,55_125_20378,0
55,125,20380,2003,55_125_20380,0
55,125,20382,2003,55_125_20382,0
55,125,20385,2003,55_125_20385,0
55,125,20455,2003,55_125_20455,0
55,125,20456,2003,55_125_20456,0
55,125,20457,2003,55_125_20457,0
55,125,20458,2003,55_125_20458,0
55,125,20459,2003,55_125_20459,0
55,125,20460,2003,55_125_20460,0
55,125,20461,2003,55_125_20461,0
55,125,20462,2003,55_125_20462,0
55,125,20463,2003,55_125_20463,0
55,125,20464,2003,55_125_20464,0
55,125,20465,2003,55_125_20465,0
55,125,20466,2003,55_125_20466,0
55,125,20467,2003,55_125_20467,0
55,125,20468,2003,55_125_20468,0
55,125,20469,2003,55_125_20469,0
55,125,20470,2003,55_125_20470,0
55,125,20471,2003,55_125_20471,0
55,125,20472,2003,55_125_20472,0
55,125,20473,2003,55_125_20473,0
55,125,20474,2003,55_125_20474,0
55,125,20475,2003,55_125_20475,0
55,125,20476,2003,55_125_20476,0
55,125,20477,2003,55_125_20477,0
55,125,20478,2003,55_125_20478,0
55,125,20479,2003,55_125_20479,0
55,125,20480,2003,55_125_20480,0
55,125,20481,2003,55_125_20481,0
55,125,20482,2003,55_125_20482,0
55,125,20483,2003,55_125_20483,0
55,107,20429,2003,55_107_20429,0
55,107,20430,2003,55_107_20430,0
55,107,20431,2003,55_107_20431,0
55,107,20432,2003,55_107_20432,0
55,107,20433,2003,55_107_20433,0
55,107,20434,2003,55_107_20434,0
55,107,20435,2003,55_107_20435,0
55,107,20436,2003,55_107_20436,0
55,107,20437,2003,55_107_20437,0
55,107,20438,2003,55_107_20438,0
55,107,20439,2003,55_107_20439,0
55,107,20440,2003,55_107_20440,0
55,107,20441,2003,55_107_20441,0
55,107,20442,2003,55_107_20442,0
55,107,20443,2003,55_107_20443,0
55,107,20444,2003,55_107_20444,0
55,107,20445,2003,55_107_20445,0
55,107,20446,2003,55_107_20446,0
55,107,20447,2003,55_107_20447,0
55,107,20448,2003,55_107_20448,0
55,107,20449,2003,55_107_20449,0
55,107,20450,2003,55_107_20450,0
55,107,20451,2003,55_107_20451,0
55,107,20452,2003,55_107_20452,0
55,107,20453,2003,55_107_20453,0
55,107,20454,2003,55_107_20454,0
55,107,20455,2003,55_107_20455,0
55,107,20456,2003,55_107_20456,0
55,109,20042,2003,55_109_20042,0
55,109,20140,2003,55_109_20140,0
55,109,20139,2003,55_109_20139,0
55,109,20181,2003,55_109_20181,0
55,109,20010,2003,55_109_20010,0
55,109,20190,2003,55_109_20190,0
55,109,20039,2003,55_109_20039,0
55,109,20066,2003,55_109_20066,0
55,109,20063,2003,55_109_20063,0
55,109,20247,2003,55_109_20247,0
55,109,20005,2003,55_109_20005,0
55,75,20705,2003,55_75_20705,0
55,75,20706,2003,55_75_20706,0
55,75,20707,2003,55_75_20707,0
55,75,20708,2003,55_75_20708,0
55,51,20414,2003,55_51_20414,0
55,51,20415,2003,55_51_20415,0
55,51,20416,2003,55_51_20416,0
55,51,20417,2003,55_51_20417,0
55,51,20418,2003,55_51_20418,0
55,51,20419,2003,55_51_20419,0
55,51,20420,2003,55_51_20420,0
55,51,20421,2003,55_51_20421,0
55,51,20422,2003,55_51_20422,0
55,51,20423,2003,55_51_20423,0
55,51,20448,2003,55_51_20448,0
55,53,20165,2003,55_53_20165,0
55,53,20019,2003,55_53_20019,0
55,53,20354,2003,55_53_20354,0
55,53,20112,2003,55_53_20112,0
55,53,20254,2003,55_53_20254,0
55,53,20079,2003,55_53_20079,0
55,53,20395,2003,55_53_20395,0
55,53,20235,2003,55_53_20235,0
55,53,20001,2003,55_53_20001,0
55,53,20205,2003,55_53_20205,0
55,53,20221,2003,55_53_20221,0
55,53,20020,2003,55_53_20020,0
55,53,20174,2003,55_53_20174,0
55,53,20102,2003,55_53_20102,0
55,53,20233,2003,55_53_20233,0
55,53,20340,2003,55_53_20340,0
55,53,20222,2003,55_53_20222,0
55,53,20155,2003,55_53_20155,0
55,53,20239,2003,55_53_20239,0
55,53,20368,2003,55_53_20368,0
55,53,20246,2003,55_53_20246,0
55,53,20255,2003,55_53_20255,0
55,53,20163,2003,55_53_20163,0
55,53,20227,2003,55_53_20227,0
55,53,20066,2003,55_53_20066,0
55,53,20387,2003,55_53_20387,0
55,53,20290,2003,55_53_20290,0
55,53,20364,2003,55_53_20364,0
55,53,20287,2003,55_53_20287,0
55,53,20031,2003,55_53_20031,0
55,25,20375,2003,55_25_20375,0
55,25,20105,2003,55_25_20105,0
55,25,20097,2003,55_25_20097,0
55,25,20196,2003,55_25_20196,0
55,25,20344,2003,55_25_20344,0
55,25,20168,2003,55_25_20168,0
55,25,20281,2003,55_25_20281,0
55,25,20246,2003,55_25_20246,0
55,25,20387,2003,55_25_20387,0
55,25,20051,2003,55_25_20051,0
55,25,20007,2003,55_25_20007,0
55,25,20140,2003,55_25_20140,0
55,25,20165,2003,55_25_20165,0
55,25,20184,2003,55_25_20184,0
55,25,20304,2003,55_25_20304,0
55,25,20300,2003,55_25_20300,0
55,25,20284,2003,55_25_20284,0
55,25,20381,2003,55_25_20381,0
55,25,20183,2003,55_25_20183,0
55,25,20066,2003,55_25_20066,0
55,25,20457,2003,55_25_20457,0
55,5,20298,2003,55_5_20298,0
55,5,20140,2003,55_5_20140,0
55,5,20278,2003,55_5_20278,0
55,5,20346,2003,55_5_20346,0
55,5,20352,2003,55_5_20352,0
55,5,20354,2003,55_5_20354,0
55,5,20418,2003,55_5_20418,0
55,5,20419,2003,55_5_20419,0
55,5,20420,2003,55_5_20420,0
55,5,20421,2003,55_5_20421,0
55,5,20422,2003,55_5_20422,0
55,5,20423,2003,55_5_20423,0
55,5,20424,2003,55_5_20424,0
55,5,20425,2003,55_5_20425,0
55,5,20426,2003,55_5_20426,0
55,5,20427,2003,55_5_20427,0
55,5,20428,2003,55_5_20428,0
55,5,20429,2003,55_5_20429,0
55,5,20430,2003,55_5_20430,0
55,5,20431,2003,55_5_20431,0
55,5,20432,2003,55_5_20432,0
55,5,20433,2003,55_5_20433,0
55,5,20434,2003,55_5_20434,0
55,5,20435,2003,55_5_20435,0
55,5,20436,2003,55_5_20436,0
55,5,20437,2003,55_5_20437,0
55,5,20438,2003,55_5_20438,0
55,5,20439,2003,55_5_20439,0
55,5,20440,2003,55_5_20440,0
55,5,20441,2003,55_5_20441,0
55,5,20442,2003,55_5_20442,0
55,5,20443,2003,55_5_20443,0
55,5,20444,2003,55_5_20444,0
55,7,20269,2003,55_7_20269,0
55,7,20494,2003,55_7_20494,0
55,7,29051,2003,55_7_29051,0
55,7,20039,2003,55_7_20039,0
55,7,20526,2003,55_7_20526,0
55,7,20165,2003,55_7_20165,0
55,7,20005,2003,55_7_20005,0
55,7,20344,2003,55_7_20344,0
55,7,20527,2003,55_7_20527,0
55,7,20153,2003,55_7_20153,0
55,7,20136,2003,55_7_20136,0
55,7,20461,2003,55_7_20461,0
55,7,29029,2003,55_7_29029,0
55,7,20103,2003,55_7_20103,0
55,7,20328,2003,55_7_20328,0
55,7,20024,2003,55_7_20024,0
55,7,20035,2003,55_7_20035,0
55,7,20281,2003,55_7_20281,0
55,123,20162,2003,55_123_20162,0
55,123,20043,2003,55_123_20043,0
55,123,20001,2003,55_123_20001,0
55,123,20251,2003,55_123_20251,0
55,123,20069,2003,55_123_20069,0
55,123,20296,2003,55_123_20296,0
55,123,20298,2003,55_123_20298,0
55,123,20300,2003,55_123_20300,0
55,123,20351,2003,55_123_20351,0
55,123,20352,2003,55_123_20352,0
55,123,20353,2003,55_123_20353,0
55,123,20354,2003,55_123_20354,0
55,123,20355,2003,55_123_20355,0
55,123,20356,2003,55_123_20356,0
55,123,20357,2003,55_123_20357,0
55,123,20358,2003,55_123_20358,0
55,123,20359,2003,55_123_20359,0
55,123,20360,2003,55_123_20360,0
55,123,20361,2003,55_123_20361,0
55,123,20362,2003,55_123_20362,0
55,123,20363,2003,55_123_20363,0
55,123,20364,2003,55_123_20364,0
55,123,20365,2003,55_123_20365,0
55,123,20366,2003,55_123_20366,0
55,123,20367,2003,55_123_20367,0
55,123,20368,2003,55_123_20368,0
55,123,20369,2003,55_123_20369,0
55,123,20370,2003,55_123_20370,0
55,123,20371,2003,55_123_20371,0
55,123,20372,2003,55_123_20372,0
55,123,20373,2003,55_123_20373,0
55,105,20229,2003,55_105_20229,0
55,105,20225,2003,55_105_20225,0
55,105,20178,2003,55_105_20178,0
55,105,20258,2003,55_105_20258,0
55,105,20245,2003,55_105_20245,0
55,105,20023,2003,55_105_20023,0
55,105,20177,2003,55_105_20177,0
55,105,20203,2003,55_105_20203,0
55,105,20054,2003,55_105_20054,0
55,105,20272,2003,55_105_20272,0
55,105,20326,2003,55_105_20326,0
55,105,20327,2003,55_105_20327,0
55,105,20328,2003,55_105_20328,0
55,105,20329,2003,55_105_20329,0
55,105,20330,2003,55_105_20330,0
55,105,20331,2003,55_105_20331,0
55,105,20332,2003,55_105_20332,0
55,105,20333,2003,55_105_20333,0
55,105,20334,2003,55_105_20334,0
55,105,20335,2003,55_105_20335,0
55,105,20336,2003,55_105_20336,0
55,105,20337,2003,55_105_20337,0
55,105,20338,2003,55_105_20338,0
55,105,20339,2003,55_105_20339,0
55,105,20340,2003,55_105_20340,0
55,105,20341,2003,55_105_20341,0
55,105,20342,2003,55_105_20342,0
55,105,20343,2003,55_105_20343,0
55,105,20344,2003,55_105_20344,0
55,105,20345,2003,55_105_20345,0
55,105,20346,2003,55_105_20346,0
55,105,20347,2003,55_105_20347,0
55,25,20462,2003,55_25_20462,0
55,25,20464,2003,55_25_20464,0
55,25,20465,2003,55_25_20465,0
55,25,20549,2003,55_25_20549,0
55,25,20550,2003,55_25_20550,0
55,25,20551,2003,55_25_20551,0
55,25,20552,2003,55_25_20552,0
55,25,20553,2003,55_25_20553,0
55,25,20554,2003,55_25_20554,0
55,25,20555,2003,55_25_20555,0
55,25,20556,2003,55_25_20556,0
55,25,20557,2003,55_25_20557,0
55,25,20558,2003,55_25_20558,0
55,25,20559,2003,55_25_20559,0
55,25,20560,2003,55_25_20560,0
55,25,20561,2003,55_25_20561,0
55,25,20562,2003,55_25_20562,0
55,25,20563,2003,55_25_20563,0
55,25,20564,2003,55_25_20564,0
55,25,20565,2003,55_25_20565,0
55,25,20566,2003,55_25_20566,0
55,25,20567,2003,55_25_20567,0
55,25,20568,2003,55_25_20568,0
55,25,20569,2003,55_25_20569,0
55,25,20570,2003,55_25_20570,0
55,25,20571,2003,55_25_20571,0
55,25,20572,2003,55_25_20572,0
55,25,20573,2003,55_25_20573,0
55,25,20574,2003,55_25_20574,0
55,25,20575,2003,55_25_20575,0
55,25,20576,2003,55_25_20576,0
55,25,20577,2003,55_25_20577,0
55,25,20578,2003,55_25_20578,0
55,25,20579,2003,55_25_20579,0
55,25,20580,2003,55_25_20580,0
55,25,20581,2003,55_25_20581,0
55,25,20582,2003,55_25_20582,0
55,25,20583,2003,55_25_20583,0
55,25,20584,2003,55_25_20584,0
55,25,20585,2003,55_25_20585,0
55,25,20586,2003,55_25_20586,0
55,25,20587,2003,55_25_20587,0
55,25,20588,2003,55_25_20588,0
55,25,20589,2003,55_25_20589,0
55,27,20311,2003,55_27_20311,0
55,3,29003,2003,55_3_29003,0
55,3,20246,2003,55_3_20246,0
55,3,20289,2003,55_3_20289,0
55,3,29032,2003,55_3_29032,0
55,3,20001,2003,55_3_20001,0
55,3,20015,2003,55_3_20015,0
55,3,20063,2003,55_3_20063,0
55,3,20041,2003,55_3_20041,0
55,3,20004,2003,55_3_20004,0
55,3,20237,2003,55_3_20237,0
55,3,20194,2003,55_3_20194,0
55,3,20261,2003,55_3_20261,0
55,3,20164,2003,55_3_20164,0
55,3,20367,2003,55_3_20367,0
55,3,20287,2003,55_3_20287,0
55,3,20384,2003,55_3_20384,0
55,3,20486,2003,55_3_20486,0
55,3,20504,2003,55_3_20504,0
55,3,20597,2003,55_3_20597,0
55,3,20598,2003,55_3_20598,0
55,3,20599,2003,55_3_20599,0
55,3,20600,2003,55_3_20600,0
55,3,20601,2003,55_3_20601,0
55,3,20602,2003,55_3_20602,0
55,3,20603,2003,55_3_20603,0
55,3,20604,2003,55_3_20604,0
55,3,20605,2003,55_3_20605,0
55,3,20606,2003,55_3_20606,0
55,3,20607,2003,55_3_20607,0
55,3,20608,2003,55_3_20608,0
55,3,20609,2003,55_3_20609,0
55,3,20610,2003,55_3_20610,0
55,3,20611,2003,55_3_20611,0
55,3,20612,2003,55_3_20612,0
55,3,20613,2003,55_3_20613,0
55,3,20614,2003,55_3_20614,0
55,3,20615,2003,55_3_20615,0
55,3,20616,2003,55_3_20616,0
55,3,20617,2003,55_3_20617,0
55,3,20618,2003,55_3_20618,0
55,3,20619,2003,55_3_20619,0
55,3,20620,2003,55_3_20620,0
55,3,20621,2003,55_3_20621,0
55,3,20622,2003,55_3_20622,0
55,3,20623,2003,55_3_20623,0
55,3,20624,2003,55_3_20624,0
55,3,20625,2003,55_3_20625,0
55,3,20626,2003,55_3_20626,0
55,3,20627,2003,55_3_20627,0
55,3,20070,2003,55_3_20070,0
55,3,20198,2003,55_3_20198,0
55,3,20029,2003,55_3_20029,0
55,3,20330,2003,55_3_20330,0
55,3,20141,2003,55_3_20141,0
55,3,20142,2003,55_3_20142,0
55,5,20102,2003,55_5_20102,0
55,5,20184,2003,55_5_20184,0
55,5,20210,2003,55_5_20210,0
55,5,20107,2003,55_5_20107,0
55,5,20005,2003,55_5_20005,0
55,5,20035,2003,55_5_20035,0
55,5,20058,2003,55_5_20058,0
55,5,20006,2003,55_5_20006,0
55,5,20068,2003,55_5_20068,0
55,5,20029,2003,55_5_20029,0
55,105,20348,2003,55_105_20348,0
55,107,20168,2003,55_107_20168,0
55,107,20231,2003,55_107_20231,0
55,107,20106,2003,55_107_20106,0
55,107,20135,2003,55_107_20135,0
55,107,20150,2003,55_107_20150,0
55,107,20169,2003,55_107_20169,0
55,107,20026,2003,55_107_20026,0
55,107,20037,2003,55_107_20037,0
55,107,20230,2003,55_107_20230,0
55,107,20113,2003,55_107_20113,0
55,107,20352,2003,55_107_20352,0
55,107,20098,2003,55_107_20098,0
55,107,20340,2003,55_107_20340,0
55,107,20116,2003,55_107_20116,0
55,107,20345,2003,55_107_20345,0
55,107,20141,2003,55_107_20141,0
55,107,20323,2003,55_107_20323,0
55,107,20074,2003,55_107_20074,0
55,107,20089,2003,55_107_20089,0
55,107,20225,2003,55_107_20225,0
55,107,20090,2003,55_107_20090,0
55,107,20234,2003,55_107_20234,0
55,107,20227,2003,55_107_20227,0
55,107,20284,2003,55_107_20284,0
55,107,20184,2003,55_107_20184,0
55,107,20139,2003,55_107_20139,0
55,107,20355,2003,55_107_20355,0
55,107,20265,2003,55_107_20265,0
55,107,20366,2003,55_107_20366,0
55,107,20367,2003,55_107_20367,0
55,107,20428,2003,55_107_20428,0
55,55,20266,2003,55_55_20266,0
55,55,20267,2003,55_55_20267,0
