"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,7.54236153974743e-167,2.35278462409672e-295,1,0.0266506160585198,0.11367401577346,0.0870233997149404,0.0929554901894448,1205,"NOT REJECTED"
"2","acernegu",0.5,1.49139477970272e-05,0.00508938440224313,5.58821744862357e-24,0.175843052635785,0.122772228004765,-0.0530708246310197,0.168157749680561,198,"REJECTED"
"3","acerrubr",0.5,7.15470104387022e-17,2.20311383689783e-51,2.3510555568464e-188,0.174944921120904,0.14987755718785,-0.0250673639330536,0.142047064189505,2271,"REJECTED"
"4","acersacc",0.5,0.0153858188863126,6.56078517384595e-116,9.89567532034806e-79,0.178682525363249,0.186866000506121,0.00818347514287214,0.148847640070595,1946,"REJECTED"
"5","betualle",0.5,0.000176544237715955,5.75746017391695e-34,6.09814787773057e-09,0.0926896748906798,0.111028154223423,0.0183384793327429,0.0930967458291676,370,"REJECTED"
"6","betupapy",0.5,3.91439845591219e-21,0.0124185052849687,3.89321792050341e-78,0.135180309564891,0.0907515445768418,-0.0444287649880491,0.109230283504705,582,"REJECTED"
"7","carycord",0.5,0.998590716728959,5.31989948708948e-13,5.2057001234407e-13,0.113297615505628,0.113285235598183,-1.23799074451397e-05,0.105717786775218,228,"REJECTED"
"8","caryovat",0.5,0.362309540140876,8.24795751023492e-09,3.28152550924169e-13,0.113689095042216,0.106378821977831,-0.00731027306438486,0.109171508602771,186,"REJECTED"
"9","fraxamer",0.5,2.22224931115724e-13,0.00048267271241501,7.97983071617707e-58,0.137716957706684,0.0939788540334741,-0.0437381036732096,0.125943205528539,473,"REJECTED"
"10","fraxnigr",0.5,1.1118800265186e-05,4.45271452267773e-18,2.16395705057583e-58,0.172240146576331,0.15273433797724,-0.0195058085990918,0.116761535924387,702,"REJECTED"
"11","fraxpenn",0.5,0.45865742842253,2.38040482826068e-14,7.26650240643057e-19,0.132219843492491,0.125828455661623,-0.00639138783086784,0.149190076113569,300,"REJECTED"
"12","l_inconi",0.5,0.302904883821232,0.0202892671230217,7.35324727757499e-05,0.159345349301259,0.140083082902596,-0.0192622663986622,0.116688727143322,40,"REJECTED"
"13","l_inhard",0.5,0.514436187356127,0.0353316491045485,0.00180915693294022,0.237336238781556,0.212881259205804,-0.0244549795757522,0.188547729139091,26,"REJECTED"
"14","l_tohard",0.5,0.929985787716479,1.47459630186913e-07,3.21160102322417e-07,0.0894648277244898,0.0901932703565558,0.000728442632065984,0.0887114888052486,115,"REJECTED"
"15","larilari",0.5,4.86688922625173e-12,0.0666306664158499,4.35739404903374e-42,0.218988456280027,0.151998413792444,-0.0669900424875834,0.162001132713805,303,"NOT REJECTED"
"16","ostrvirg",0.5,3.82113267381855e-50,2.96105980412207e-127,0.995465332408547,0.0228809755654798,0.053696452785381,0.0308154772199012,0.0516196137648077,728,"NOT REJECTED"
"17","piceglau",0.5,1.9137519554643e-11,0.243426565347079,6.68578123876091e-36,0.190420547206428,0.125602100985585,-0.0648184462208429,0.142443293089624,240,"NOT REJECTED"
"18","picemari",0.5,6.29309289287171e-50,3.76915452712902e-85,1,0.0276414743222091,0.15557986360617,0.127938389283961,0.130920963211414,330,"NOT REJECTED"
"19","pinubank",0.5,0.0423250192346022,6.9427211097441e-08,1.44773106139306e-18,0.180645900777554,0.157083322414144,-0.0235625783634097,0.172696571536281,224,"REJECTED"
"20","pinuresi",0.5,4.09856964065153e-08,2.00789305581668e-47,2.7143672435666e-07,0.290550256982495,0.339593236569802,0.0490429795873063,0.18741253041732,455,"REJECTED"
"21","pinustro",0.5,0.440671713170455,8.34625725983267e-35,3.52131093737479e-28,0.23520202289867,0.242097862090348,0.00689583919167887,0.21964967286806,604,"REJECTED"
"22","popugran",0.5,6.6516939205432e-12,0.00702584303316525,4.58475614793119e-47,0.242103058924947,0.157043322906955,-0.0850597360179922,0.229268507342941,366,"REJECTED"
"23","poputrem",0.5,5.30464680440894e-215,0,1,0.0392141915350644,0.179657858890163,0.140443667355098,0.13816911601833,1381,"NOT REJECTED"
"24","prunsero",0.5,3.38736539538116e-64,5.31246104988753e-130,0.999999999986428,0.0135664313792304,0.0703568909341178,0.0567904595548874,0.0732736675691159,609,"NOT REJECTED"
"25","queralba",0.5,1.62804579105752e-27,7.85008717501471e-73,0.902989636808736,0.0698185542175703,0.155465950122883,0.0856473959053127,0.152199594435491,430,"NOT REJECTED"
"26","querelli",0.5,0.0431487087176385,3.00787532556766e-12,3.1473732830618e-25,0.163096766696313,0.148395800064148,-0.0147009666321652,0.132746893500159,336,"REJECTED"
"27","quermacr",0.5,0.140136877997663,1.32352267802184e-08,3.65515901272923e-16,0.165442064706476,0.147393472977127,-0.0180485917293494,0.177037049918601,211,"REJECTED"
"28","querrubr",0.5,3.11059411831024e-06,3.44680125052408e-56,3.04046901109563e-15,0.183245420898076,0.214564527854564,0.031319106956488,0.169059991430681,645,"REJECTED"
"29","quervelu",0.5,0.00056205615481845,0.000259548921756904,3.42175051449402e-21,0.215308580481547,0.172013830501879,-0.0432947499796682,0.173733046293069,198,"REJECTED"
"30","s_inhard",0.5,0.440192019982752,2.89266329755903e-11,7.93666148535789e-08,0.0389109762066637,0.0421002911534223,0.00318931494675864,0.0516406571494402,157,"REJECTED"
"31","s_tohard",0.5,5.24338212666192e-09,0.981424852871995,7.55547248499932e-18,0.110273471228858,0.0322859253437863,-0.0779875458850719,0.105593451269387,79,"NOT REJECTED"
"32","thujocci",0.5,0.000504178978063302,1.8521891983916e-10,1.75622018977959e-34,0.38118185788113,0.346649066957191,-0.0345327909239388,0.195664884422377,395,"REJECTED"
"33","tiliamer",0.5,0.366899537219474,8.53476427308118e-43,3.48406298927902e-34,0.151377522153263,0.156524545054555,0.00514702290129186,0.155812809607199,747,"REJECTED"
"34","tsugcana",0.5,1.30450346198144e-10,9.95215516426235e-40,0.0240862059685907,0.165741628791868,0.236939670999769,0.0711980422079009,0.184804231041996,299,"REJECTED"
"35","ulmuamer",0.5,3.17500671839018e-06,5.56659145752393e-16,1.37359698221692e-57,0.144874194322763,0.112250034210884,-0.032624160111879,0.179300209058428,667,"REJECTED"
