"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.5,3.20206363928582e-09,0.00242021455807038,3.18186691180332e-39,48.3354231974922,37.1598746081505,-11.1755485893417,32.7597587015766,319,"REJECTED"
"2","212K",0.5,2.49309534392635e-06,3.6856774676958e-15,1.47093972885018e-56,44.4822256568779,37.386398763524,-7.09582689335394,37.9880635223003,647,"REJECTED"
"3","212Q",0.5,7.27917506206547e-09,1.12371394835405e-12,2.04674574866143e-64,37.2481536189069,30.5952732644018,-6.65288035450517,29.5453574403337,677,"REJECTED"
"4","212T",0.5,1.82679421770687e-17,3.82089332025755e-13,2.52031471623614e-105,42.8639053254438,33.974358974359,-8.88954635108481,32.685217219266,1014,"REJECTED"
"5","212X",0.5,1.8416251033648e-48,3.49600669023952e-33,5.26144504543156e-301,44.1650085763293,35.3650085763293,-8.8,31.8811730803635,2915,"REJECTED"
"6","212Y",0.5,0.00324463132466441,2.32886829852905e-07,4.40658249553577e-24,48.3698113207547,41.7018867924528,-6.66792452830189,36.5385214616074,265,"REJECTED"
"7","212Z",0.5,0.0058046143260574,0.000848556648035772,2.01235605234406e-15,32.4791666666667,27.3680555555556,-5.11111111111111,21.8990407910481,144,"REJECTED"
"8","222K",0.5,0.000149561971808507,7.61953986767491e-16,1.77385761289998e-47,20.8148788927336,17.9757785467128,-2.83910034602076,17.8812778522517,578,"REJECTED"
"9","222L",0.5,8.99907576569876e-40,0.000108724631641446,9.1858215755644e-157,27.5433526011561,19.9702725020644,-7.57308009909166,19.2495633182461,1211,"REJECTED"
"10","222M",0.5,0.00470075665739973,0.144605647629508,1.31710199035272e-09,26.59375,19.609375,-6.984375,19.0625471636159,64,"NOT REJECTED"
"11","222R",0.5,6.13220266804405e-14,9.41573201442291e-06,9.12041432884119e-67,39.57712305026,30.0745233968804,-9.50259965337955,29.6596505660854,577,"REJECTED"
