"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,4.85637510591619e-35,7.53484487890185e-149,2.7665605313741e-06,0.0778828765909557,0.114155393240031,0.0362725166490748,0.0985006188697796,1200,"REJECTED"
"2","acernegu",0.5,7.26270413421544e-06,0.00847820775229351,2.08083007273417e-24,0.177559284482556,0.123060727414663,-0.0544985570678933,0.165941145975509,197,"REJECTED"
"3","acerrubr",0.5,3.32186184333852e-12,6.61707020704517e-59,1.33586068170311e-172,0.171835682821701,0.150833299033133,-0.021002383788568,0.141736052679082,2233,"REJECTED"
"4","acersacc",0.5,0.0078870579037686,1.3175793303824e-117,6.81974068007863e-77,0.177089252424855,0.185930780550871,0.0088415281260162,0.146497816866367,1942,"REJECTED"
"5","betualle",0.5,8.54186915621007e-05,2.73083985600039e-34,2.53941680817737e-08,0.0911821008650458,0.109780513996376,0.0185984131313306,0.0892985373998417,364,"REJECTED"
"6","betupapy",0.5,2.79364602130746e-20,0.0124325789892906,3.49363499988152e-75,0.134993648326128,0.0916904976898113,-0.0433031506363171,0.106915038583465,561,"REJECTED"
"7","carycord",0.5,0.830020431047613,4.72706273529547e-12,3.5386568863251e-13,0.115186994442701,0.113645343794787,-0.00154165064791418,0.106388930058471,220,"REJECTED"
"8","caryovat",0.5,0.555627345457101,1.71675260862245e-09,2.47269638819289e-12,0.11103615781619,0.106420348135664,-0.00461580968052533,0.106332461699195,185,"REJECTED"
"9","fraxamer",0.5,6.58859349088505e-12,5.49710680878824e-05,6.41802894395504e-56,0.135896550596796,0.0955137779954451,-0.040382772601351,0.125489487468506,479,"REJECTED"
"10","fraxnigr",0.5,0.000307624735150554,6.84791325507663e-21,4.74259880066811e-54,0.169809780128867,0.153551686198852,-0.0162580939300154,0.118597106916489,700,"REJECTED"
"11","fraxpenn",0.5,0.350086082698011,1.16282030523727e-13,2.52219341823877e-19,0.132264824329528,0.124315681165212,-0.00794914316431656,0.146375277131174,297,"REJECTED"
"12","l_inconi",0.5,0.492940132614034,0.00996195951142703,0.000243572468601876,0.155245627275884,0.141393863692275,-0.0138517635836097,0.124946758626762,39,"REJECTED"
"13","l_inhard",0.5,0.648743434983496,0.0210765328208381,0.00254931621616846,0.226362426288403,0.210904789660948,-0.0154576366274549,0.174290056594594,27,"REJECTED"
"14","l_tohard",0.5,0.983321950595522,2.81473067180763e-07,3.37966433667326e-07,0.0910872812983136,0.0912641698619912,0.000176888563677581,0.0893497591514967,112,"REJECTED"
"15","larilari",0.5,2.02535318841193e-10,0.0202020614423875,1.89026348233417e-39,0.213284482547767,0.152341484963494,-0.0609429975842736,0.159976546072482,299,"REJECTED"
"16","ostrvirg",0.5,0.00209188313370896,1.31214911329697e-52,7.90130211122717e-24,0.0489075952974978,0.053757556608555,0.00484996131105716,0.0422301113135091,723,"REJECTED"
"17","piceglau",0.5,2.9687712549662e-10,0.118665721526304,2.11619637746507e-34,0.180011515531951,0.124922042955789,-0.0550894725761619,0.130022880462791,241,"NOT REJECTED"
"18","picemari",0.5,7.99906004044688e-33,1.64011525510558e-68,0.999988513878499,0.078809398888067,0.155400946254733,0.0765915473666664,0.103947359970524,329,"NOT REJECTED"
"19","pinubank",0.5,1.3057593649642e-07,0.0236619028977025,4.51965236793775e-29,0.22920866127531,0.157964184986425,-0.071244476288885,0.194584474792021,222,"REJECTED"
"20","pinuresi",0.5,3.91313832516222e-08,9.54692766355113e-47,5.15712989081296e-07,0.293934376651769,0.342517745176769,0.0485833685250002,0.183250469518196,445,"REJECTED"
"21","pinustro",0.5,0.287619001526145,6.63920413760008e-36,8.43949305339729e-27,0.236138856386634,0.245669410841615,0.0095305544549807,0.219344795541392,600,"REJECTED"
"22","popugran",0.5,6.33591354167209e-10,0.0010282112801653,2.22900719678776e-43,0.232558682173287,0.157085772671355,-0.0754729095019322,0.224683473236048,358,"REJECTED"
"23","poputrem",0.5,2.7028662755371e-25,1.11974215847698e-144,5.79470834218152e-15,0.139754173170942,0.18053153430765,0.0407773611367081,0.141600948905179,1356,"REJECTED"
"24","prunsero",0.5,1.03379069797987e-25,5.15438762714386e-86,0.102136978633542,0.0419988766738811,0.0702171954772209,0.0282183188033398,0.0629647072585519,601,"NOT REJECTED"
"25","queralba",0.5,2.795029339024e-26,2.18350652097789e-71,0.836149675709807,0.0731195626067489,0.153196336620636,0.0800767740138872,0.14632477064051,430,"NOT REJECTED"
"26","querelli",0.5,0.0733267892912105,5.11453928958843e-13,1.42680500680246e-24,0.160597312896101,0.147891590889941,-0.0127057220061602,0.130226919030218,339,"REJECTED"
"27","quermacr",0.5,0.210426011212056,1.31589584399239e-08,7.52238681135179e-15,0.162857041303063,0.146684201855195,-0.0161728394478681,0.18157694926971,199,"REJECTED"
"28","querrubr",0.5,6.50017333075692e-06,1.32432142576573e-54,2.35282760254608e-15,0.183072840254357,0.213246241606684,0.0301734013523267,0.166927345922722,633,"REJECTED"
"29","quervelu",0.5,0.00296381995221927,3.02011877490287e-05,5.28582827413264e-20,0.209804122912439,0.17299587839718,-0.036808244515259,0.173905391486078,202,"REJECTED"
"30","s_inhard",0.5,0.585165006553724,1.61282638956762e-10,4.08005058159475e-08,0.0395300700281675,0.0417646850428255,0.00223461501465804,0.0505292308588337,153,"REJECTED"
