"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,1.189624473604e-165,1,6.1934505197655e-292,0.338836278806299,0.114272234532795,-0.224564044273504,0.238346892121408,1185,"NOT REJECTED"
"2","acernegu",0.5,5.08799370929619e-05,0.00224681659546758,5.20591455056544e-23,0.171141700406411,0.121983678227875,-0.049158022178536,0.166523904759897,197,"REJECTED"
"3","acerrubr",0.5,1.59558832113492e-05,4.4683835408677e-69,1.38796180975412e-136,0.165044505422263,0.151248843527756,-0.0137956618945067,0.143769794507988,2032,"REJECTED"
"4","acersacc",0.5,5.21447100303344e-06,8.79894773378772e-129,1.27268294608516e-60,0.1730941241829,0.189039952697442,0.0159458285145413,0.150504934456556,1860,"REJECTED"
"5","betualle",0.5,4.85037508492762e-07,4.2195780518195e-36,6.03488206377027e-05,0.0900187285117788,0.116984768066827,0.0269660395550485,0.0948012109379332,326,"REJECTED"
"6","betupapy",0.5,9.38263405704103e-13,0.000215250627687296,6.53365074454443e-57,0.128217860737956,0.0923522806496546,-0.0358655800883012,0.10638207963701,474,"REJECTED"
"7","carycord",0.5,0.555455960085679,4.4462773013055e-13,3.91211941529148e-10,0.115306605308727,0.120034800454778,0.00472819514605012,0.11293326289799,199,"REJECTED"
"8","caryovat",0.5,0.518112266664305,8.14462376312357e-09,7.83601385309835e-12,0.106504335615898,0.101700730919565,-0.00480360469633354,0.0975638195396913,173,"REJECTED"
"9","fraxamer",0.5,1.1733862000634e-10,6.48653330080583e-05,1.02525479087234e-50,0.132565847963656,0.0932676558672845,-0.0392981920963712,0.124562212157232,438,"REJECTED"
"10","fraxnigr",0.5,0.0168015285433039,1.69292088243457e-24,4.38159690815875e-46,0.164034967821448,0.152956751001203,-0.0110782168202445,0.119717531856263,671,"REJECTED"
"11","fraxpenn",0.5,0.928772466596594,7.6696478202254e-16,2.22763823445822e-16,0.129457913390672,0.128646516619927,-0.000811396770744917,0.154709320308866,291,"REJECTED"
"12","l_inconi",0.5,0.25915725779299,0.0302540934463543,7.40709142315193e-05,0.165271583544198,0.143023786426353,-0.0222477971178442,0.119673515089895,38,"REJECTED"
"13","l_inhard",0.5,0.50837731327569,0.0360103074145489,0.00176685393253001,0.225590307171731,0.204940178570886,-0.0206501286008443,0.156924672211648,26,"REJECTED"
"14","l_tohard",0.5,0.980524723047101,4.9580148511433e-07,6.11087289790603e-07,0.0917444000336468,0.0919584098467539,0.000214009813107093,0.0904719576371628,107,"REJECTED"
"15","larilari",0.5,0.00010692837236621,3.9038086157392e-05,1.78314731949754e-26,0.202785832233296,0.161186453015818,-0.0415993792174775,0.168078511265743,253,"REJECTED"
"16","ostrvirg",0.5,5.05933610120795e-109,1,2.0744569202954e-184,0.16690091978552,0.0538317058778804,-0.11306921390764,0.113217899092306,712,"NOT REJECTED"
"17","piceglau",0.5,2.16172061624322e-05,0.00257300940356189,2.56594253890725e-24,0.169112611187754,0.127857645785374,-0.0412549654023793,0.136176551230667,206,"REJECTED"
"18","picemari",0.5,3.09177999833739e-31,0.999977018745532,2.04426945263932e-65,0.267015246922202,0.159598812879862,-0.107416434042339,0.146568696606595,315,"NOT REJECTED"
"19","pinubank",0.5,1.25292996097924e-16,0.959280327238976,2.24604002608812e-39,0.283738832856321,0.161686442204699,-0.122052390651622,0.196690388862764,211,"NOT REJECTED"
"20","pinuresi",0.5,6.88944495990622e-10,3.92653269527689e-48,4.68957986157466e-05,0.288340964811307,0.346509201524225,0.0581682367129187,0.188999462645346,421,"REJECTED"
"21","pinustro",0.5,0.143822814141256,1.71295967341672e-35,2.04896395134537e-23,0.23337457874743,0.246987943575883,0.0136133648284534,0.219888096044092,559,"REJECTED"
"22","popugran",0.5,1.83340737013251e-07,0.000457258720939334,4.73745616129023e-35,0.226173561532332,0.157992532913347,-0.0681810286189843,0.221877155107133,302,"REJECTED"
"23","poputrem",0.5,2.27798504504892e-117,1,2.07958820784702e-246,0.351634798995164,0.181717018028712,-0.169917780966451,0.227593094614806,1198,"NOT REJECTED"
"24","prunsero",0.5,7.31011866582454e-25,0.11432537875189,9.99295931160159e-83,0.125363423609325,0.0711883981759937,-0.0541750254333308,0.120446102374006,576,"NOT REJECTED"
"25","queralba",0.5,5.43331069479191e-22,5.48625060784525e-61,0.733918785642616,0.0759157168508298,0.15618271797524,0.0802670011244102,0.150771141698502,373,"NOT REJECTED"
"26","querelli",0.5,0.0322677856467356,3.83266002109227e-11,1.80279721038399e-24,0.15882871936025,0.14351578554778,-0.0153129338124703,0.126572915971146,316,"REJECTED"
"27","quermacr",0.5,0.236355986967421,4.84003286764662e-08,1.0713115505841e-13,0.152710290081529,0.13820914222365,-0.0145011478578791,0.164660729930773,182,"REJECTED"
"28","querrubr",0.5,1.02883715956167e-05,6.35721103589145e-49,4.85240817391216e-13,0.181148444867023,0.213477317842314,0.0323288729752912,0.170756009741265,553,"REJECTED"
"29","quervelu",0.5,0.00570912614842287,3.61361482632289e-05,1.92158365033088e-18,0.207006779812144,0.170884132547828,-0.0361226472643162,0.177122365078286,188,"REJECTED"
"30","s_inhard",0.5,0.355748539918124,5.21892323819520e-11,4.8871153966225e-07,0.0369716502428293,0.0407278283421715,0.00375617809934222,0.0489889171744265,146,"REJECTED"
"31","s_tohard",0.5,5.19612313169984e-08,0.945332544563399,1.00132702136748e-16,0.102738255968651,0.0325647254691524,-0.0701735304994989,0.102679721748157,78,"NOT REJECTED"
"32","thujocci",0.5,1.21315904475823e-62,3.99208534564693e-99,1,0.129630871198634,0.353425831791613,0.223794960592979,0.202330806292833,350,"NOT REJECTED"
"33","tiliamer",0.5,0.153972701947772,2.44105649852715e-40,1.25818056705539e-27,0.150058309218337,0.159026085546282,0.00896777632794521,0.160432768789968,652,"REJECTED"
"34","tsugcana",0.5,3.56244609128679e-18,1.34947226109457e-47,0.839079446430522,0.14603764644578,0.243445257063875,0.0974076106180942,0.174090270158672,278,"NOT REJECTED"
"35","ulmuamer",0.5,0.00097697182969161,1.04974195544146e-19,1.22988179049622e-48,0.139305844143438,0.115136085912185,-0.0241697582312526,0.184154680832065,637,"REJECTED"
