"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.25,3.20206363928582e-09,0.947715821818963,7.72153180061431e-23,48.3354231974922,37.1598746081505,-11.1755485893417,32.7597587015766,319,"NOT REJECTED"
"2","212K",0.25,2.49309534392635e-06,0.0541840781041959,1.14928741432045e-26,44.4822256568779,37.386398763524,-7.09582689335394,37.9880635223003,647,"NOT REJECTED"
"3","212Q",0.25,7.27917506206547e-09,0.259274123431517,4.21972217053296e-32,37.2481536189069,30.5952732644018,-6.65288035450517,29.5453574403337,677,"NOT REJECTED"
"4","212T",0.25,1.82679421770687e-17,0.757875697402609,2.41351101264323e-55,42.8639053254438,33.974358974359,-8.88954635108481,32.685217219266,1014,"NOT REJECTED"
"5","212X",0.25,1.8416251033648e-48,0.919952068560305,3.8055450569398e-157,44.1650085763293,35.3650085763293,-8.8,31.8811730803635,2915,"NOT REJECTED"
"6","212Y",0.25,0.00324463132466441,0.136389249744754,8.27847772925696e-12,48.3698113207547,41.7018867924528,-6.66792452830189,36.5385214616074,265,"NOT REJECTED"
"7","212Z",0.25,0.0058046143260574,0.421167888354853,2.03611885760988e-08,32.4791666666667,27.3680555555556,-5.11111111111111,21.8990407910481,144,"NOT REJECTED"
"8","222K",0.25,0.000149561971808507,0.0143457535062033,1.76224218441128e-21,20.8148788927336,17.9757785467128,-2.83910034602076,17.8812778522517,578,"REJECTED"
"9","222L",0.25,8.99907576569876e-40,0.999999655356289,1.74876310585722e-93,27.5433526011561,19.9702725020644,-7.57308009909166,19.2495633182461,1211,"NOT REJECTED"
"10","222M",0.25,0.00470075665739973,0.822332217420142,3.13308521759363e-06,26.59375,19.609375,-6.984375,19.0625471636159,64,"NOT REJECTED"
"11","222R",0.25,6.13220266804405e-14,0.954290153547012,1.73436504767201e-37,39.57712305026,30.0745233968804,-9.50259965337955,29.6596505660854,577,"NOT REJECTED"
