"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.5,7.36811982276793e-07,6.4046316531669e-05,2.913695113584e-35,46.4984326018809,37.1598746081505,-9.33855799373041,33.0118825441544,319,"REJECTED"
"2","212K",0.5,0.000755182898012297,8.11038036725739e-20,1.33547008218501e-49,42.4714064914992,37.386398763524,-5.08500772797527,38.2119785041239,647,"REJECTED"
"3","212Q",0.5,7.96195642147915e-09,1.01049178408068e-12,2.48529465876143e-64,37.2525849335303,30.5952732644018,-6.65731166912851,29.6443039697501,677,"REJECTED"
"4","212T",0.5,1.58085073154141e-17,4.32608262143768e-13,1.91854708255966e-105,42.914201183432,33.974358974359,-8.93984220907298,32.8031511135145,1014,"REJECTED"
"5","212X",0.5,2.97490944617186e-48,2.34206277267212e-33,1.29774523934695e-300,44.1468267581475,35.3650085763293,-8.78181818181818,31.8891527524366,2915,"REJECTED"
"6","212Y",0.5,0.217480664170827,1.88687252955263e-11,1.62238504702293e-18,44.5396226415094,41.7018867924528,-2.8377358490566,37.3683559332924,265,"REJECTED"
"7","212Z",0.5,0.0499203369813204,4.64313077659388e-05,2.19090614525161e-13,30.9027777777778,27.3680555555556,-3.53472222222222,21.45084254933,144,"REJECTED"
"8","222K",0.5,0.000110207284578034,1.34603970416731e-15,7.581524776669e-48,20.8512110726644,17.9757785467128,-2.87543252595156,17.7537083851341,578,"REJECTED"
"9","222L",0.5,2.33529258195551e-39,7.92642528513784e-05,3.67768163093236e-156,27.5078447563997,19.9702725020644,-7.53757225433526,19.2721921122617,1211,"REJECTED"
"10","222M",0.5,0.131593540083661,0.00806840102862487,3.31291585754348e-07,23,19.609375,-3.390625,17.7554974160699,64,"REJECTED"
"11","222R",0.5,2.30531898339971e-10,2.1131979837737e-08,1.9029128527335e-60,37.9566724436742,30.0745233968804,-7.88214904679376,29.3335696645067,577,"REJECTED"
