"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,1.63676264251737e-166,1,7.4079048417059e-293,0.339261526384269,0.114526725100377,-0.224734801283892,0.23781842935112,1186,"NOT REJECTED"
"2","acernegu",0.5,6.31433078511326e-05,0.0026713362448323,2.11505789565082e-22,0.173900488696844,0.123424577105003,-0.050475911591841,0.170473795126803,191,"REJECTED"
"3","acerrubr",0.5,2.58945482669623e-05,3.56859372707204e-69,9.71910273581883e-135,0.164895409523637,0.151393052719338,-0.0135023568042988,0.143776727074601,2016,"REJECTED"
"4","acersacc",0.5,1.18620215431894e-05,9.77438807854066e-127,2.29688164078782e-61,0.174185239998815,0.189497789248883,0.0153125492500684,0.149955353726049,1850,"REJECTED"
"5","betualle",0.5,4.50137029147655e-07,2.63233269102871e-36,5.723603874509e-05,0.0888456434243844,0.114974769512593,0.0261291260882083,0.0918806375515041,328,"REJECTED"
"6","betupapy",0.5,5.46495635861607e-14,0.00143262942829058,5.61096125496566e-58,0.129567577756326,0.0915739813834944,-0.037993596372832,0.105339685058181,463,"REJECTED"
"7","carycord",0.5,0.796853438367196,2.84567810425915e-12,5.53821331572787e-11,0.113996848118781,0.115984759251816,0.00198791113303542,0.109064996548319,200,"REJECTED"
"8","caryovat",0.5,0.895051402581082,6.29641201308672e-10,1.52966716500331e-10,0.10505177153861,0.104034204174845,-0.00101756736376441,0.10101519345821,172,"REJECTED"
"9","fraxamer",0.5,3.45903427224757e-10,3.00564677278426e-05,5.36508132844775e-50,0.13177358502688,0.0936013140012091,-0.0381722710256708,0.124495817213571,439,"REJECTED"
"10","fraxnigr",0.5,0.0129965739754817,4.77679896258352e-24,1.95938902888703e-46,0.164649226217052,0.153103035721921,-0.0115461904951317,0.119910552438561,669,"REJECTED"
"11","fraxpenn",0.5,0.416756846432993,3.74595980769307e-13,6.40565260002329e-18,0.13290753228567,0.125609375640263,-0.00729815664540733,0.149622272941574,278,"REJECTED"
"12","l_inconi",0.5,0.340188607847836,0.0170269676707104,9.32377366500912e-05,0.156181824403956,0.138665315376082,-0.0175165090278743,0.114729533831105,40,"REJECTED"
"13","l_inhard",0.5,0.284674560606317,0.113009387468145,0.00121904260657959,0.242753291937207,0.20672214121215,-0.0360311507250562,0.153930215316616,22,"NOT REJECTED"
"14","l_tohard",0.5,0.951703484382377,7.99679002362716e-07,4.77120980266342e-07,0.0920394770735525,0.0914992766691391,-0.000540200404413462,0.0916070306644808,106,"REJECTED"
"15","larilari",0.5,0.000140553991965001,2.11991256464648e-05,1.36399378098379e-26,0.200730248270479,0.1603092055428,-0.0404210427276786,0.167968528254441,258,"REJECTED"
"16","ostrvirg",0.5,4.62747195810536e-108,1,5.45697326664127e-184,0.166297552559737,0.0541515239835853,-0.112146028576152,0.11343484506318,716,"NOT REJECTED"
"17","piceglau",0.5,1.63374397882457e-05,0.00349113751037488,2.27179011287108e-24,0.169838406593926,0.128528190129622,-0.0413102164643041,0.13361212438521,204,"REJECTED"
"18","picemari",0.5,4.19867686545253e-29,0.999779113898306,3.23737246147116e-63,0.265670398427043,0.160545599826044,-0.105124798600999,0.150156110604823,315,"NOT REJECTED"
"19","pinubank",0.5,2.42916552978764e-17,0.977678241706095,4.72040058333394e-40,0.285445598444023,0.161384088102288,-0.124061510341734,0.194026794748487,210,"NOT REJECTED"
"20","pinuresi",0.5,5.2614995521903e-09,2.65301907128193e-46,1.34202313633969e-05,0.291491209040137,0.347197848122672,0.0557066390825348,0.1907356972736,417,"REJECTED"
"21","pinustro",0.5,0.0799925794842118,2.4542587260981e-36,5.56412316071559e-22,0.234947597193946,0.25174456166268,0.0167969644687339,0.224793856337036,551,"REJECTED"
"22","popugran",0.5,8.28841731200268e-07,0.000121296570997303,3.24765602848009e-34,0.223199952994752,0.15906470108955,-0.0641352519052024,0.222933441253653,306,"REJECTED"
"23","poputrem",0.5,4.39005583471615e-116,1,4.23250339187084e-245,0.350413319974385,0.181556952604347,-0.168856367370037,0.227742579987284,1198,"NOT REJECTED"
"24","prunsero",0.5,1.38723665003147e-25,0.173127942395744,4.55166290338031e-83,0.126506419048534,0.0711924809602514,-0.0553139380882822,0.120121913334742,569,"NOT REJECTED"
"25","queralba",0.5,1.89839264525817e-08,9.84538468113525e-40,0.00027473347289559,0.105780784405178,0.153728204162411,0.0479474197572321,0.153990906096933,342,"REJECTED"
"26","querelli",0.5,0.192461407995733,7.90540665208798e-14,4.45793864453789e-22,0.156468689572756,0.14694649417322,-0.00952219539953613,0.131437219266824,325,"REJECTED"
"27","quermacr",0.5,0.0778483082366034,1.19125456026498e-06,6.18438764860244e-15,0.15644803056323,0.134817111112305,-0.0216309194509247,0.162252245458517,177,"REJECTED"
"28","querrubr",0.5,3.32723767294181e-06,7.7637560732141e-50,3.34957031460405e-12,0.178617609375533,0.213454706598747,0.0348370972232134,0.173749004172714,549,"REJECTED"
"29","quervelu",0.5,0.00262233268024331,0.000102695099507335,4.29303220045502e-19,0.205848650236312,0.168702185514425,-0.0371464647218869,0.1665463738748,187,"REJECTED"
"30","s_inhard",0.5,0.447642005860702,1.25005444856405e-10,2.31353296990124e-07,0.0374056311430617,0.0404628828013886,0.00305725165832696,0.0485157266611205,146,"REJECTED"
"31","s_tohard",0.5,7.04667138565987e-08,0.937053786927547,1.37462477263681e-16,0.10203652284807,0.0325647254691524,-0.0694717973789177,0.102891194215518,78,"NOT REJECTED"
"32","thujocci",0.5,4.72799106377279e-62,3.12868948897369e-98,1,0.130999022247129,0.354549662836285,0.223550640589156,0.202276553388888,347,"NOT REJECTED"
"33","tiliamer",0.5,0.197423607281371,1.22309758218501e-39,3.74959702059641e-28,0.150901135759761,0.159004620136194,0.00810348437643304,0.160246787759356,651,"REJECTED"
"34","tsugcana",0.5,1.45216300730201e-18,1.60127661839013e-48,0.848056653593262,0.144373747043674,0.241205293450952,0.0968315464072778,0.17253516341939,283,"NOT REJECTED"
"35","ulmuamer",0.5,0.000207978298992862,3.7360670976542e-18,1.33474171495294e-50,0.141582586542262,0.114558413806052,-0.0270241727362097,0.182530291475049,635,"REJECTED"
