"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.25,2.38579188463355e-08,0.895788686535477,1.3651831732526e-21,47.6112852664577,37.1598746081505,-10.4514106583072,32.6022820546905,319,"NOT REJECTED"
"2","212K",0.25,1.58177749398706e-05,0.0224741443996959,4.77444033454449e-25,43.8825347758887,37.386398763524,-6.49613601236476,37.9854489889443,647,"REJECTED"
"3","212Q",0.25,5.6082907002193e-09,0.274167617485218,2.66143663291792e-32,37.3234859675037,30.5952732644018,-6.72821270310192,29.6503288130827,677,"NOT REJECTED"
"4","212T",0.25,8.81934418972134e-18,0.784709587060237,7.52657724502503e-56,42.9753451676529,33.974358974359,-9.00098619329389,32.759179915261,1014,"NOT REJECTED"
"5","212X",0.25,4.79583370727466e-48,0.909199565016511,1.76530965580982e-156,44.127615780446,35.3650085763293,-8.76260720411664,31.8932551944692,2915,"NOT REJECTED"
"6","212Y",0.25,0.015812875678499,0.0510139116976831,2.01052430284931e-10,47.2075471698113,41.7018867924528,-5.50566037735849,36.8997537105517,265,"NOT REJECTED"
"7","212Z",0.25,0.0125275719464705,0.31913883176057,7.42814330943801e-08,31.9791666666667,27.3680555555556,-4.61111111111111,21.8805118486017,144,"NOT REJECTED"
"8","222K",0.25,0.000128081276497586,0.0158218116965388,1.2635006701244e-21,20.8494809688581,17.9757785467128,-2.87370242214533,17.9158334684146,578,"REJECTED"
"9","222L",0.25,1.18496201179534e-39,0.999999612591485,2.52272791398398e-93,27.55078447564,19.9702725020644,-7.58051197357556,19.3010276796271,1211,"NOT REJECTED"
"10","222M",0.25,0.0092208503376282,0.75254822872641,7.66017467677849e-06,25.96875,19.609375,-6.359375,18.9371283818114,64,"NOT REJECTED"
"11","222R",0.25,1.39475286954128e-12,0.892222102782366,1.80571546217398e-35,39.0069324090121,30.0745233968804,-8.93240901213172,29.6154275425303,577,"NOT REJECTED"
