"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,2.43697241039215e-07,6.8981725719868e-94,3.88387564965009e-32,0.0986801777576306,0.114086918932621,0.0154067411749909,0.10256908038207,1195,"REJECTED"
"2","acernegu",0.5,1.07099111376045e-05,0.00664866340003589,3.8861058479637e-24,0.177175025441019,0.123287691211392,-0.0538873342296278,0.167354330381328,197,"REJECTED"
"3","acerrubr",0.5,4.67788116229674e-11,2.98497806697021e-61,1.15457210505891e-168,0.170684105783908,0.150767492244724,-0.0199166135391836,0.142143694980567,2228,"REJECTED"
"4","acersacc",0.5,0.00374838191125155,2.23791902799275e-119,5.15406924686214e-75,0.177049539223267,0.186781211493851,0.00973167227058433,0.147621456471742,1938,"REJECTED"
"5","betualle",0.5,3.24355383293777e-06,2.38757586756989e-37,1.03500688196251e-06,0.0892704274118399,0.111294813302197,0.0220243858903569,0.0889922601856658,365,"REJECTED"
"6","betupapy",0.5,9.99771390058796e-21,0.0261436846649832,1.78852348851249e-74,0.136822124454026,0.0922630271076708,-0.0445590973463548,0.106937264594708,545,"REJECTED"
"7","carycord",0.5,0.777839050302177,1.84748574995404e-13,5.65609998692296e-12,0.112861058043914,0.114882454335237,0.00202139629132319,0.106619986451272,222,"REJECTED"
"8","caryovat",0.5,0.459009696569702,2.77689231142256e-09,7.02670414632471e-13,0.110681960451898,0.105000678489297,-0.00568128196260123,0.104981570476977,188,"REJECTED"
"9","fraxamer",0.5,2.79272576483139e-12,0.000110843175443146,3.18065702233695e-56,0.13669007630651,0.095574652666128,-0.0411154236403823,0.12487995669457,475,"REJECTED"
"10","fraxnigr",0.5,4.76659540457817e-05,4.76707889483455e-19,3.01942807180446e-56,0.170911174789638,0.15265879810441,-0.0182523766852281,0.117659260047688,696,"REJECTED"
"11","fraxpenn",0.5,0.435020272932363,4.700123765937e-14,8.85167136462371e-19,0.131780352546293,0.125107463187341,-0.00667288935895147,0.146866242541626,296,"REJECTED"
"12","l_inconi",0.5,0.370683512579889,0.0148553950673932,0.00011169965803246,0.15555635294158,0.138822268017732,-0.0167340849238482,0.116861792753327,40,"REJECTED"
