"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,5.23779714855025e-171,1,3.02553415746012e-296,0.339558139321598,0.114764787224609,-0.224793352096988,0.232621808155117,1179,"NOT REJECTED"
"2","acernegu",0.5,6.4007535122744e-05,0.00236292843339695,1.53495416665323e-22,0.172561242568979,0.122472011580345,-0.0500892309886347,0.170234268808056,193,"REJECTED"
"3","acerrubr",0.5,2.03109123694762e-06,3.63264147058765e-65,5.40954271423942e-139,0.166233493645494,0.150982433957849,-0.0152510596876453,0.143444554971527,2008,"REJECTED"
"4","acersacc",0.5,1.95921319457859e-05,6.25469040384759e-126,3.64675503012534e-62,0.174055018663027,0.188894348428132,0.0148393297651056,0.149186621019433,1852,"REJECTED"
"5","betualle",0.5,3.57381570763106e-07,2.44848951833358e-36,7.68604667669828e-05,0.0893778050632974,0.116576992891547,0.0271991878282501,0.0944837068383518,326,"REJECTED"
"6","betupapy",0.5,1.7455275758439e-12,0.000182070219232877,3.61537970121198e-56,0.128976899940584,0.0926562924455442,-0.0363206074950401,0.108627627932672,470,"REJECTED"
"7","carycord",0.5,0.634957545697058,4.84151115542106e-13,1.21579953593301e-10,0.113985801801612,0.117581048268342,0.00359524646672983,0.107997408174267,204,"REJECTED"
"8","caryovat",0.5,0.565409389115608,6.99658764134131e-09,1.50000922707746e-11,0.108728271184602,0.104134342989816,-0.00459392819478561,0.104302822883693,171,"REJECTED"
"9","fraxamer",0.5,9.1785144807259e-09,2.86190759551088e-06,2.44326639991623e-47,0.131840744080226,0.0953108883489355,-0.0365298557312903,0.130332053672886,437,"REJECTED"
"10","fraxnigr",0.5,0.0109213837280903,3.00968252881842e-24,2.26647853659821e-47,0.16329062834548,0.151583546847191,-0.0117070814982889,0.119614337786196,680,"REJECTED"
"11","fraxpenn",0.5,0.620741730040928,1.19685724720785e-14,1.27850118606419e-17,0.132189525504006,0.12775382341268,-0.00443570209132561,0.1527613589196,291,"REJECTED"
"12","l_inconi",0.5,0.266348460580796,0.0222651653456479,4.87623027957486e-05,0.155343653709695,0.136222991506191,-0.0191206622035041,0.108610004874133,41,"REJECTED"
"13","l_inhard",0.5,0.702622778379794,0.0252940796937799,0.00467982012164382,0.229152382367049,0.214801112129732,-0.0143512702373174,0.181869556413145,24,"REJECTED"
"14","l_tohard",0.5,0.924612595154167,2.89546498615531e-07,6.55741361176296e-07,0.0916590928501603,0.0924916405059006,0.000832547655740313,0.0916434788756962,109,"REJECTED"
"15","larilari",0.5,0.00026982170653526,7.88885456467459e-06,2.71223514727198e-26,0.197641841582363,0.159693232873083,-0.0379486087092795,0.166325291819711,262,"REJECTED"
"16","ostrvirg",0.5,8.00636325754543e-106,1,8.45371588478819e-182,0.164692503668055,0.0540110628274109,-0.110681440840644,0.113497720167564,715,"NOT REJECTED"
"17","piceglau",0.5,3.55197676262725e-05,0.00168505453541177,5.03867796104687e-24,0.167924975854592,0.129094647765579,-0.0388303280890123,0.132153426343145,207,"REJECTED"
"18","picemari",0.5,1.23762455100586e-30,0.999948275005144,5.22384835893561e-65,0.264400550536689,0.158183445306302,-0.106217105230387,0.147347936716678,317,"NOT REJECTED"
"19","pinubank",0.5,2.15160881279359e-16,0.957565230656635,8.05241403874224e-39,0.285477547714889,0.163545027758191,-0.121932519956698,0.196649080403736,208,"NOT REJECTED"
"20","pinuresi",0.5,7.926006611312e-09,7.70871784251321e-46,1.0936825763537e-05,0.292432010566752,0.347047285714401,0.054615275147649,0.188842436332567,415,"REJECTED"
"21","pinustro",0.5,0.139689272884684,5.11630809565548e-35,6.36840763037314e-23,0.233401407353522,0.247491410904924,0.0140900035514019,0.223203472660192,549,"REJECTED"
"22","popugran",0.5,2.64153401213801e-07,0.000414651161075166,1.48082613998051e-34,0.227174096715968,0.159372957886478,-0.0678011388294905,0.222527499316604,299,"REJECTED"
"23","poputrem",0.5,2.80340775392946e-116,1,4.356022140272e-245,0.35214132477067,0.182270153743018,-0.169871171027652,0.228633765959543,1196,"NOT REJECTED"
"24","prunsero",0.5,1.17772817860612e-23,0.0695353524544585,7.42810030510708e-81,0.125641227033854,0.0719820862910938,-0.0536591407427602,0.122476800821312,573,"NOT REJECTED"
"25","queralba",0.5,5.43294141637704e-21,9.41280202433235e-58,0.747291248383802,0.0749415717129804,0.152760424028941,0.0778188523159609,0.145297030490659,351,"NOT REJECTED"
"26","querelli",0.5,0.0443645944526977,1.31345013252617e-11,3.4496378271949e-24,0.160095652723275,0.145638927886751,-0.0144567248365232,0.127911096623904,319,"REJECTED"
"27","quermacr",0.5,0.107339972384617,9.29900981473051e-07,3.16493961015476e-14,0.155400515333903,0.135056662548898,-0.0203438527850055,0.164821034798547,172,"REJECTED"
"28","querrubr",0.5,7.48115274894694e-05,2.79872132473773e-46,3.40178294157894e-14,0.181339005396677,0.2098705722675,0.0285315668708224,0.167049261139996,546,"REJECTED"
