"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.25,1.54451939864851e-07,0.816144095352281,2.14576391735972e-20,46.9686520376176,37.1598746081505,-9.80877742946709,32.6409539137567,319,"NOT REJECTED"
"2","212K",0.25,0.000129430847430873,0.00618935444721403,4.31732042173692e-23,43.1622874806801,37.386398763524,-5.77588871715611,38.1517765709149,647,"REJECTED"
"3","212Q",0.25,9.01430392849289e-09,0.247313020439951,6.166543725835e-32,37.2274741506647,30.5952732644018,-6.63220088626292,29.642829890817,677,"NOT REJECTED"
"4","212T",0.25,1.43939271444926e-17,0.766878567172956,1.64705858204291e-55,42.922090729783,33.974358974359,-8.94773175542406,32.7888369421484,1014,"NOT REJECTED"
"5","212X",0.25,4.5350325044912e-48,0.909857071673988,1.61376870966363e-156,44.1245283018868,35.3650085763293,-8.75951972555746,31.8733467727842,2915,"NOT REJECTED"
"6","212Y",0.25,0.0718422612996854,0.0122450409787215,6.2764720393303e-09,45.8415094339623,41.7018867924528,-4.13962264150943,37.2851336225445,265,"REJECTED"
"7","212Z",0.25,0.0254172341510808,0.229853171233811,2.59194235410475e-07,31.4791666666667,27.3680555555556,-4.11111111111111,21.8418060394394,144,"NOT REJECTED"
"8","222K",0.25,0.000138242282766264,0.0150810422368656,1.48804063551784e-21,20.8200692041523,17.9757785467128,-2.84429065743945,17.8211792563011,578,"REJECTED"
"9","222L",0.25,1.71328483370166e-39,0.999999547101617,4.12380454681554e-93,27.5309661436829,19.9702725020644,-7.5606936416185,19.2943337080468,1211,"NOT REJECTED"
"10","222M",0.25,0.0464916268344549,0.51227106130108,7.61664164913829e-05,24.265625,19.609375,-4.65625,18.3417459053696,64,"NOT REJECTED"
"11","222R",0.25,1.76617691470176e-11,0.803867778695997,8.81020132436568e-34,38.5043327556326,30.0745233968804,-8.42980935875217,29.5117504634168,577,"NOT REJECTED"
