"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.5,1.54451939864851e-07,0.00021133154237276,1.87091324943632e-36,46.9686520376176,37.1598746081505,-9.80877742946709,32.6409539137567,319,"REJECTED"
"2","212K",0.5,0.000129430847430873,3.63452093545547e-18,5.99306906310516e-52,43.1622874806801,37.386398763524,-5.77588871715611,38.1517765709149,647,"REJECTED"
"3","212Q",0.5,9.01430392849289e-09,8.716845229838e-13,3.25387856407651e-64,37.2274741506647,30.5952732644018,-6.63220088626292,29.642829890817,677,"REJECTED"
"4","212T",0.5,1.43939271444926e-17,4.68756102653604e-13,1.60789825430698e-105,42.922090729783,33.974358974359,-8.94773175542406,32.7888369421484,1014,"REJECTED"
"5","212X",0.5,4.5350325044912e-48,1.64435829679666e-33,2.87389978466483e-300,44.1245283018868,35.3650085763293,-8.75951972555746,31.8733467727842,2915,"REJECTED"
"6","212Y",0.5,0.0718422612996854,5.1766836157401e-10,2.63895693228175e-20,45.8415094339623,41.7018867924528,-4.13962264150943,37.2851336225445,265,"REJECTED"
"7","212Z",0.5,0.0254172341510808,0.000132143706121062,4.48693954986105e-14,31.4791666666667,27.3680555555556,-4.11111111111111,21.8418060394394,144,"REJECTED"
"8","222K",0.5,0.000138242282766264,8.83477902631172e-16,1.42310466980153e-47,20.8200692041523,17.9757785467128,-2.84429065743945,17.8211792563011,578,"REJECTED"
"9","222L",0.5,1.71328483370166e-39,8.79021711186741e-05,2.34227345989146e-156,27.5309661436829,19.9702725020644,-7.5606936416185,19.2943337080468,1211,"REJECTED"
"10","222M",0.5,0.0464916268344549,0.0266709669123977,4.70246171590698e-08,24.265625,19.609375,-4.65625,18.3417459053696,64,"REJECTED"
"11","222R",0.5,1.76617691470176e-11,1.79954270666213e-07,1.6549741781357e-62,38.5043327556326,30.0745233968804,-8.42980935875217,29.5117504634168,577,"REJECTED"
