"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.25,4.18783972982726e-76,1,7.63006988094311e-107,0.302020110817845,0.113252845247132,-0.188767265570713,0.206528613800206,562,"NOT REJECTED"
"2","acernegu",0.25,0.00547816947557705,0.711816174988245,8.85145282650106e-07,0.176949205765785,0.126531312018772,-0.0504178937470128,0.16201087026385,84,"NOT REJECTED"
"3","acerrubr",0.25,0.880738588878805,9.86988458608149e-15,1.01867186520892e-15,0.156050062605716,0.155416757225772,-0.000633305379944687,0.133649114996511,1003,"REJECTED"
"4","acersacc",0.25,0.000183495240185978,5.44694931127609e-28,8.88224410141056e-05,0.167969092298511,0.186122850593844,0.0181537582953332,0.145389219341288,905,"REJECTED"
"5","betualle",0.25,0.00698131003882024,1.21689716228171e-08,0.341652789766221,0.090850604473286,0.111346306713905,0.0204957022406192,0.094239890681271,158,"NOT REJECTED"
"6","betupapy",0.25,1.02039617778965e-05,0.836836942109186,3.15567390326171e-14,0.132714256716039,0.0971511762233271,-0.0355630804927119,0.111342390262446,201,"NOT REJECTED"
"7","carycord",0.25,0.721126853520423,0.00327194762368384,0.0208143733895577,0.102153781337044,0.105954151030816,0.00380036969377186,0.102910962498102,94,"REJECTED"
"8","caryovat",0.25,0.532190638748763,0.0679257698909661,0.0036257119318351,0.102247802264544,0.096000660165845,-0.00624714209869936,0.0850345265372163,73,"NOT REJECTED"
"9","fraxamer",0.25,8.77555729756881e-05,0.706394122891168,1.37955200276413e-12,0.129671907948797,0.0945591370387359,-0.0351127709100614,0.121394335694693,192,"NOT REJECTED"
"10","fraxnigr",0.25,0.807341807970608,1.57484626231196e-06,1.36561645183324e-05,0.155426975562639,0.157058878190743,0.00163190262810399,0.120358261189273,324,"REJECTED"
"11","fraxpenn",0.25,0.473375218905281,0.0170170739722898,0.000241546598701154,0.123014240381943,0.114926787493626,-0.00808745288831699,0.12872512119555,131,"REJECTED"
"12","l_inconi",0.25,0.735194549596345,0.271584013327606,0.105102499961639,0.166410372300162,0.160459057405805,-0.005951314894357,0.0668022887916294,15,"NOT REJECTED"
"13","l_inhard",0.25,0.772771377683653,0.331882346469997,0.162478341384155,0.171277886144464,0.161456145123006,-0.00982174102145709,0.0986406672669211,9,"NOT REJECTED"
"14","l_tohard",0.25,0.127128604355401,0.000907626095963358,0.422107852873293,0.0767738084980108,0.0947170711029718,0.017943262604961,0.0809072541442191,49,"NOT REJECTED"
"15","larilari",0.25,0.135445632739849,0.0993223982269553,1.72694109336941e-05,0.204990353212984,0.18187263708226,-0.0231177161307242,0.171993791836331,125,"NOT REJECTED"
"16","ostrvirg",0.25,1.12332204995735e-42,1,1.61599180118815e-61,0.152168087852537,0.0572545967201729,-0.0949134911323644,0.110926191021026,342,"NOT REJECTED"
"17","piceglau",0.25,0.0550797946440009,0.271857028255006,9.32463966054309e-06,0.146312669672717,0.123188773443264,-0.0231238962294533,0.121538293213958,104,"NOT REJECTED"
"18","picemari",0.25,4.65992837964441e-13,0.999997486481644,1.01027228076014e-21,0.238718296377781,0.15205262198149,-0.0866656743962915,0.138987189605939,160,"NOT REJECTED"
"19","pinubank",0.25,1.3067952313645e-07,0.999258888740988,7.80439394000474e-13,0.251484582860703,0.162397560207943,-0.0890870226527594,0.15203556351227,95,"NOT REJECTED"
"20","pinuresi",0.25,1.73364013252441e-08,3.79118926208576e-18,0.988234290805245,0.278230501977999,0.350182242745921,0.0719517407679227,0.175931182846749,206,"NOT REJECTED"
"21","pinustro",0.25,0.060917609778803,3.2059686990917e-09,0.0131655265292731,0.217658134948275,0.241175670359047,0.0235175354107723,0.205715552838649,271,"REJECTED"
"22","popugran",0.25,0.0034159630123046,0.503919230751086,1.03751186082993e-08,0.210709532490732,0.155184735662209,-0.055524796828523,0.221365293351907,141,"NOT REJECTED"
"23","poputrem",0.25,1.46857339449439e-50,1,2.67241103491062e-82,0.322788749139492,0.185109490590321,-0.137679258549172,0.203706461074283,595,"NOT REJECTED"
"24","prunsero",0.25,1.86048210967004e-12,0.999322624348826,1.23325138277265e-25,0.115634320108659,0.067922608237719,-0.04771171187094,0.10716417292999,275,"NOT REJECTED"
"25","queralba",0.25,1.33696380596218e-12,2.20849707169599e-22,0.999978501790139,0.0779884836290005,0.149953683627938,0.0719651999989377,0.129333930670046,187,"NOT REJECTED"
"26","querelli",0.25,0.468111305643503,7.96813804626325e-05,0.00843931375975516,0.144195548624538,0.152453656497749,0.00825810787321076,0.142718996252413,158,"REJECTED"
