"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.188767265570713,0.206528613800206,562,"REJECTED"
"2","acernegu",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.0504178937470128,0.16201087026385,84,"REJECTED"
"3","acerrubr",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.000633305379944687,0.133649114996511,1003,"REJECTED"
"4","acersacc",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,0.0181537582953332,0.145389219341288,905,"REJECTED"
"5","betualle",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,0.0204957022406192,0.094239890681271,158,"REJECTED"
"6","betupapy",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.0355630804927119,0.111342390262446,201,"REJECTED"
"7","carycord",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,0.00380036969377186,0.102910962498102,94,"REJECTED"
"8","caryovat",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.00624714209869936,0.0850345265372163,73,"REJECTED"
"9","fraxamer",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.0351127709100614,0.121394335694693,192,"REJECTED"
"10","fraxnigr",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,0.00163190262810399,0.120358261189273,324,"REJECTED"
"11","fraxpenn",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.00808745288831699,0.12872512119555,131,"REJECTED"
"12","l_inconi",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.005951314894357,0.0668022887916294,15,"REJECTED"
"13","l_inhard",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.00982174102145709,0.0986406672669211,9,"REJECTED"
"14","l_tohard",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,0.017943262604961,0.0809072541442191,49,"REJECTED"
"15","larilari",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.0231177161307242,0.171993791836331,125,"REJECTED"
"16","ostrvirg",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,-0.0949134911323644,0.110926191021026,342,"REJECTED"
