"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,0.123870030007143,5.36006987764126e-36,2.98825224603056e-23,23.2081850533808,24.2864768683274,1.07829181494662,16.587828965967,562,"REJECTED"
"2","acernegu",0.5,0.0937692682698573,0.00247649235010884,7.46607082915794e-09,11.4047619047619,9.57142857142857,-1.83333333333333,9.91145538209019,84,"REJECTED"
"3","acerrubr",0.5,2.99991342132133e-14,3.18205786532276e-98,6.59403574483661e-16,11.4945164506481,14.3728813559322,2.87836490528415,11.8217449309322,1003,"REJECTED"
"4","acersacc",0.5,0.000180111881367811,5.26014812375743e-28,3.99488522189995e-67,12.6718232044199,11.7281767955801,-0.943646408839779,7.54793867767317,905,"REJECTED"
"5","betualle",0.5,0.0218978132097687,3.83875362405808e-15,5.46265038388572e-05,5.45569620253165,7.37341772151899,1.91772151898734,10.4118778263577,158,"REJECTED"
"6","betupapy",0.5,0.389509197512526,6.66992872806887e-14,1.37928846602462e-09,9.84577114427861,10.4278606965174,0.582089552238806,9.56945545012569,201,"REJECTED"
"7","carycord",0.5,0.408780454965247,7.73208638622452e-08,5.9542181505075e-05,8.08510638297872,8.51063829787234,0.425531914893617,4.97194140421299,94,"REJECTED"
"8","caryovat",0.5,0.565748077891028,3.47087982814163e-06,0.000212744441640477,7.13698630136986,7.49315068493151,0.356164383561644,5.27407143752891,73,"REJECTED"
"9","fraxamer",0.5,0.149873122021985,5.87793775769348e-15,6.58243185077876e-08,11.3385416666667,12.21875,0.880208333333333,8.43585118981387,192,"REJECTED"
"10","fraxnigr",0.5,3.67784854528396e-05,2.33149246997023e-32,1.13359036569077e-06,13.8858024691358,16.6913580246914,2.80555555555556,12.0664760887858,324,"REJECTED"
"11","fraxpenn",0.5,0.280401380706045,1.65760773391689e-10,4.21611202914496e-06,9.91603053435115,10.5190839694656,0.603053435114504,6.36780289281461,131,"REJECTED"
"12","l_inconi",0.5,0.218648456732193,0.00305799600553972,0.263562124264821,9,13.5333333333333,4.53333333333333,13.6322446881684,15,"NOT REJECTED"
"13","l_inhard",0.5,0.9382023049744,0.0966910130168876,0.076380776999924,14,13.8888888888889,-0.111111111111111,4.16666666666667,9,"NOT REJECTED"
"14","l_tohard",0.5,0.509139507744785,6.43721274558929e-05,0.00334491033087484,9.02040816326531,9.38775510204082,0.36734693877551,3.86595114186568,49,"REJECTED"
"15","larilari",0.5,2.62848909058347e-06,3.52252467181582e-19,0.253770918619809,14.896,21.968,7.072,16.0524221868389,125,"NOT REJECTED"
"16","ostrvirg",0.5,3.95301253529932e-07,1.96555681341312e-37,2.87171753863605e-05,19.5233918128655,23.4795321637427,3.95614035087719,14.1450738661271,342,"REJECTED"
"17","piceglau",0.5,0.212541362646099,2.90297488035936e-09,0.00010462494513658,6.91346153846154,8.14423076923077,1.23076923076923,10.0060474619255,104,"REJECTED"
"18","picemari",0.5,0.0222685014227331,2.95293108640619e-15,4.54855494693979e-05,22.60625,26.28125,3.675,20.138061213383,160,"REJECTED"
"19","pinubank",0.5,0.0253174093835631,9.44267238056335e-11,0.00540426663084885,9.16842105263158,10.9684210526316,1.8,7.71927678235165,95,"REJECTED"
"20","pinuresi",0.5,0.00614505759815813,1.44036988507304e-19,8.42092603072014e-06,7.93203883495146,9.25242718446602,1.32038834951456,6.8449213392947,206,"REJECTED"
"21","pinustro",0.5,0.406235206426709,1.33063236513092e-17,8.69299057526131e-13,12.859778597786,13.2472324723247,0.387453874538745,7.6677094322672,271,"REJECTED"
"22","popugran",0.5,0.00518154251273451,2.61514994805296e-15,0.0011812237577763,19.3404255319149,22.4964539007092,3.15602836879433,13.194849475644,141,"REJECTED"
"23","poputrem",0.5,2.04097267356147e-05,6.93816887224126e-51,6.71972001353908e-15,22.4470588235294,25.6739495798319,3.22689075630252,18.3267375530916,595,"REJECTED"
"24","prunsero",0.5,0.11676692125958,5.30899280104525e-11,3.84253987558447e-20,11.6945454545455,11.0981818181818,-0.596363636363636,6.28524989882214,275,"REJECTED"
"25","queralba",0.5,0.237926361677705,2.92003095305513e-08,5.68982747291818e-14,4.39572192513369,4.06417112299465,-0.331550802139037,3.82931803515205,187,"REJECTED"
"26","querelli",0.5,0.00409078950165028,1.0656496133352e-16,0.000471449219385725,11.746835443038,13.9556962025316,2.20886075949367,9.52840460073278,158,"REJECTED"
"27","quermacr",0.5,0.249156775909478,3.09195696010138e-07,0.00122134509237005,5.81081081081081,6.58108108108108,0.77027027027027,5.70399354765648,74,"REJECTED"
"28","querrubr",0.5,9.13915939130756e-06,2.75506833650147e-30,8.37015266474038e-05,4.65467625899281,5.94604316546763,1.29136690647482,4.76274625772098,278,"REJECTED"
"29","quervelu",0.5,0.899716283705592,1.15410665918444e-05,4.37688678352353e-06,7.84705882352941,7.74117647058824,-0.105882352941176,7.72291508220483,85,"REJECTED"
"30","s_inhard",0.5,0.800011187049512,3.12842823664687e-05,0.000175323337992025,20.0307692307692,20.4153846153846,0.384615384615385,12.18950920322,65,"REJECTED"
"31","s_tohard",0.5,0.439529482277772,0.0149932141884234,0.000251795467415589,19.5675675675676,18.0810810810811,-1.48648648648649,11.5677271887053,37,"REJECTED"
"32","thujocci",0.5,0.517261045426965,2.10065875976983e-11,1.89412633045443e-08,13.0181818181818,13.5878787878788,0.56969696969697,11.276039913335,165,"REJECTED"
"33","tiliamer",0.5,0.0549894401582992,3.90206677609942e-12,2.82562562995944e-24,7.55521472392638,6.90490797546012,-0.650306748466258,6.09669140267588,326,"REJECTED"
"34","tsugcana",0.5,0.547591743306149,2.4036447685566e-09,6.63199624965739e-07,7.62790697674419,8.05426356589147,0.426356589147287,8.03097051439618,129,"REJECTED"
"35","ulmuamer",0.5,0.00656366654696135,1.41712095475719e-23,5.4017021263692e-08,8.04832713754647,9.43494423791822,1.38661710037175,8.30118491397313,269,"REJECTED"
