"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.25,0.862479632450206,0.00190013231367887,0.000629284052637157,14.4740028653783,14.4066785358403,-0.0673243295379429,4.83077959001273,155,"REJECTED"
"2","212K",0.25,0.000360550981912904,0.222349731238885,1.4839966442865e-14,15.1342438437039,13.9007117820787,-1.23353206162528,5.98069973709296,306,"NOT REJECTED"
"3","212Q",0.25,0.135268270791445,3.16625241268934e-09,0.00157828409351949,15.2663100450605,15.8018192962867,0.535509251226195,6.39724939106971,320,"REJECTED"
"4","212T",0.25,0.137261481397851,5.41843123131941e-12,3.84163558600802e-05,15.7769790788931,16.241339037342,0.464359958448883,6.83453884630421,480,"REJECTED"
"5","212X",0.25,0.893022966171634,4.01902676938992e-21,4.42874811150052e-20,14.6436066641848,14.6655044245607,0.021897760375878,6.10457935572526,1406,"REJECTED"
"6","212Y",0.25,0.000637362099246354,0.752897717457816,2.06203101993582e-09,14.4310330594478,12.6961283343683,-1.73490472507952,5.58134269263623,127,"NOT REJECTED"
"7","212Z",0.25,0.0116437603692743,7.34588805275277e-06,0.696301581211055,14.5913314475071,16.5970046304081,2.00567318290109,6.42551789718459,69,"NOT REJECTED"
"8","222K",0.25,1.75971661986115e-08,4.19461050234315e-20,0.958826201904029,17.1427825593165,20.1357186775718,2.99293611825536,8.3806535307658,265,"NOT REJECTED"
"9","222L",0.25,1.20053497354242e-06,5.84231247079314e-25,0.171986769037868,16.8547912343466,18.5149789153746,1.660187681028,7.92164613660691,549,"NOT REJECTED"
"10","222M",0.25,0.271051106339455,0.00995518053964986,0.412394433425867,16.8271003174657,18.1324756160113,1.30537529854558,6.26073658754542,29,"NOT REJECTED"
"11","222R",0.25,0.875093161350965,5.30112010614175e-05,1.47839310652156e-05,15.6830106025515,15.6286218785718,-0.0543887239797569,5.65884526603263,268,"REJECTED"
