"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","212J",0.5,0.249060494397649,4.56329053431301e-12,5.69360592652945e-07,0.448627193706728,0.472923133872931,0.0242959401662029,0.261434619527276,155,"REJECTED"
"2","212K",0.5,0.646486014596576,2.79912699043541e-18,1.86086473925859e-15,0.356148350303567,0.362476291718101,0.00632794141453363,0.241107900926079,306,"REJECTED"
"3","212Q",0.5,0.648252384535874,5.44437894304468e-19,4.03184128943927e-16,0.38037149666973,0.386403770145298,0.0060322734755678,0.236318477908618,320,"REJECTED"
"4","212T",0.5,0.525408720099813,5.59411238670396e-23,7.50312373629605e-28,0.45064216499759,0.442734741454133,-0.0079074235434576,0.272610815822802,480,"REJECTED"
"5","212X",0.5,2.30647117083895e-11,5.38593342567727e-32,2.09206255526998e-118,0.452955060615514,0.410100674540597,-0.0428543860749167,0.238415240739222,1406,"REJECTED"
"6","212Y",0.5,0.821598905425624,1.89322326195476e-08,1.53553948512017e-07,0.396643258511744,0.401920172929002,0.00527691441725814,0.263178836846987,127,"REJECTED"
"7","212Z",0.5,6.6820387186156e-05,2.03551680572123e-12,0.538095646389712,0.337390045417919,0.475295140315047,0.137905094897128,0.269579578348037,69,"NOT REJECTED"
"8","222K",0.5,1.32414211014117e-13,7.06079683148723e-41,0.372278575639755,0.283387741715432,0.412878084184433,0.129490342469,0.269791904453376,265,"NOT REJECTED"
"9","222L",0.5,0.0212972988786848,1.05326152751677e-38,6.998537454218e-20,0.379422562362488,0.403955656690821,0.0245330943283333,0.248917883003251,549,"REJECTED"
"10","222M",0.5,0.00410366810939134,1.49262374857601e-06,0.665973592884203,0.252458602304038,0.369007100751999,0.116548498447961,0.200780106191054,29,"NOT REJECTED"
"11","222R",0.5,0.154451916978647,2.78255018160055e-19,4.39407496292468e-11,0.347346991539699,0.368693256362263,0.021346264822564,0.24471017447272,268,"REJECTED"
