SUBKEY,LUMAPCODE,TIMESTEP
55_78_20125_3,1804,10
55_51_20392_1,1805,10
55_23_20057_4,1806,10
55_51_20093_1,1807,10
55_113_20363_4,1808,10
55_7_20401_3,1809,10
55_7_20484_3,1810,10
55_31_20136_4,1811,10
55_113_20429_3,1812,10
55_7_20525_4,1813,10
55_95_20465_2,1814,10
55_113_20533_3,1815,10
55_107_20313_4,1816,10
55_83_20124_2,1817,10
55_31_20671_4,1818,10
55_83_20117_3,1819,10
55_71_20353_2,1820,10
55_19_20436_2,1821,10
55_13_20124_2,1822,10
55_75_20260_1,1823,10
55_83_20444_2,1824,10
55_13_20444_2,1825,10
55_69_20227_2,1826,10
55_107_20107_1,1827,10
55_35_20272_1,1828,10
55_137_20171_1,1829,10
55_75_20663_1,1830,10
55_85_20027_2,1831,10
55_3_20111_1,1832,10
55_129_20283_3,1833,10
55_7_29005_4,1834,10
55_31_20249_2,1835,10
55_125_20443_3,1836,10
55_113_20414_4,1837,10
55_31_20099_1,1838,10
55_67_20445_4,1839,10
55_3_10662_2,1840,10
55_85_20093_2,1841,10
55_85_20500_4,1842,10
55_85_20507_2,1843,10
55_51_20292_2,1844,10
55_31_20394_4,1845,10
55_67_20329_4,1846,10
55_107_20359_4,1847,10
55_7_20059_1,1848,10
55_31_20699_4,1849,10
55_125_29005_4,1850,10
55_33_20322_4,1851,10
55_31_20178_2,1852,10
55_7_20693_2,1853,10
55_31_20116_2,1854,10
55_69_20048_3,1855,10
55_51_20344_4,1856,10
55_125_20497_4,1857,10
55_51_20388_3,1858,10
55_69_20253_4,1859,10
55_75_20366_2,1860,10
55_31_20673_1,1861,10
55_7_20182_4,1862,10
55_31_20550_1,1863,10
55_125_29019_1,1864,10
55_13_20078_2,1865,10
55_13_20350_2,1866,10
55_67_20066_3,1867,10
55_41_20304_2,1868,10
55_129_20413_1,1869,10
55_31_20102_1,1870,10
55_85_20486_4,1871,10
55_31_20040_2,1872,10
55_67_20363_4,1873,10
55_31_20337_1,1874,10
55_99_20172_4,1875,10
55_93_20231_1,1876,10
55_7_20573_4,1877,10
55_67_20407_1,1878,10
55_109_20096_1,1879,10
55_83_20164_4,1880,10
55_7_20715_4,1881,10
55_99_20138_3,1882,10
55_93_20093_3,1883,10
55_73_20691_3,1884,10
55_7_20036_2,1885,10
55_17_20146_4,1886,10
55_31_20561_2,1887,10
55_125_20444_1,1888,10
55_109_20319_1,1889,10
55_11_20047_2,1890,10
55_119_20441_3,1891,10
55_7_20695_2,1892,10
55_78_20123_1,1893,10
55_83_20511_2,1894,10
55_73_20335_3,1895,10
55_73_20802_3,1896,10
55_37_20224_3,1897,10
55_85_20423_4,1898,10
55_129_20058_3,1899,10
55_83_20243_2,1900,10
55_69_20163_1,1901,10
55_113_20100_1,1902,10
55_93_20219_1,1903,10
55_37_29010_1,1904,10
55_35_20292_3,1905,10
55_113_20656_1,1906,10
55_81_20387_4,1907,10
55_73_20306_4,1908,10
55_35_20111_3,1909,10
55_51_20055_4,1910,10
55_51_20295_1,1911,10
55_85_20429_1,1912,10
55_39_20025_3,1913,10
55_31_20115_4,1914,10
55_99_20204_2,1915,10
55_67_20409_2,1916,10
55_85_20503_1,1917,10
55_113_20504_3,1918,10
55_75_20102_3,1919,10
55_115_20183_4,1920,10
55_41_20303_3,1921,10
55_85_20621_4,1922,10
55_125_20358_4,1923,10
55_67_20442_2,1924,10
55_83_29018_2,1925,10
55_73_20766_4,1926,10
55_137_20183_2,1927,10
55_41_20364_2,1928,10
55_99_20446_2,1929,10
55_75_20072_3,1930,10
55_117_20058_2,1931,10
55_85_20588_3,1932,10
55_19_20044_1,1933,10
55_49_20371_1,1934,10
55_99_20139_3,1935,10
55_75_20073_4,1936,10
55_125_20384_1,1937,10
55_99_20293_1,1938,10
55_41_29020_3,1939,10
55_69_20067_1,1940,10
55_125_20041_2,1941,10
55_13_20173_2,1942,10
55_37_20162_1,1943,10
55_31_20704_3,1944,10
55_85_20505_3,1945,10
55_41_20343_4,1946,10
55_107_20203_2,1947,10
55_75_20664_1,1948,10
55_51_20300_3,1949,10
55_31_20290_4,1950,10
55_69_20187_3,1951,10
55_87_20038_1,1952,10
55_85_20610_2,1953,10
55_37_20213_4,1954,10
55_67_20273_3,1955,10
55_99_20303_4,1956,10
55_7_20656_1,1957,10
55_95_20267_3,1958,10
55_95_20131_3,1959,10
55_37_20210_4,1960,10
55_73_20175_1,1961,10
55_3_20642_4,1962,10
55_69_20274_3,1963,10
55_99_20593_3,1964,10
55_83_20171_3,1965,10
55_99_20591_1,1966,10
55_37_20019_3,1967,10
55_7_29042_3,1968,10
55_83_20301_3,1969,10
55_51_20274_1,1970,10
55_7_20333_1,1971,10
55_3_20585_4,1972,10
55_69_20363_3,1973,10
55_99_20314_4,1974,10
55_95_20409_3,1975,10
55_113_20031_3,1976,10
55_113_20316_2,1977,10
55_85_20557_2,1978,10
55_121_20347_2,1979,10
55_51_20299_2,1980,10
55_125_20087_2,1981,10
55_73_20631_2,1982,10
55_43_20290_4,1983,10
55_21_20187_4,1984,10
55_97_20181_1,1985,10
55_135_20360_2,1986,10
55_63_20075_2,1987,10
55_5_20264_3,1988,10
55_43_20135_1,1989,10
55_73_20161_3,1990,10
55_33_20319_2,1991,10
55_69_20341_1,1992,10
55_83_20380_4,1993,10
55_127_20144_3,1994,10
55_75_20739_3,1995,10
55_107_20281_2,1996,10
55_137_20053_2,1997,10
55_87_20276_4,1998,10
55_137_20155_3,1999,10
55_77_20143_4,2000,10
55_85_20003_2,2001,10
55_69_20070_4,2002,10
55_43_20081_3,2003,10
55_13_20382_2,2004,10
55_85_20355_1,2005,10
55_23_20229_2,2006,10
55_109_20159_1,2007,10
55_95_20291_2,2008,10
55_11_20320_2,2009,10
55_59_20273_1,2010,10
55_1_20153_3,2011,10
55_77_20234_3,2012,10
55_117_20301_3,2013,10
55_13_20397_1,2014,10
55_43_20434_4,2015,10
55_53_20175_4,2016,10
55_129_20226_1,2017,10
55_93_20211_3,2018,10
55_11_20134_1,2019,10
55_75_20674_4,2020,10
55_31_20060_3,2021,10
55_141_20044_3,2022,10
55_75_20308_4,2023,10
55_53_20203_3,2024,10
55_81_20066_1,2025,10
55_31_20531_1,2026,10
55_95_20440_4,2027,10
55_129_20126_3,2028,10
55_129_20050_2,2029,10
55_81_20422_1,2030,10
55_31_20643_2,2031,10
55_13_20422_1,2032,10
55_78_20223_3,2033,10
55_75_20668_2,2034,10
55_7_20438_2,2035,10
55_141_20143_1,2036,10
55_13_20236_1,2037,10
55_13_20045_3,2038,10
55_141_20086_3,2039,10
55_53_20038_2,2040,10
55_13_20271_3,2041,10
55_95_20097_4,2042,10
55_97_20073_3,2043,10
55_7_29036_4,2044,10
55_75_20561_2,2045,10
55_83_20028_4,2046,10
55_35_20143_4,2047,10
55_17_20244_2,2048,10
55_141_20303_4,2049,10
55_95_20368_2,2050,10
55_1_20007_2,2051,10
55_31_20226_3,2052,10
55_31_20519_2,2053,10
55_13_20272_4,2054,10
55_67_20201_2,2055,10
55_37_20229_1,2056,10
55_51_20408_1,2057,10
55_31_20655_4,2058,10
55_113_20327_1,2059,10
55_75_20511_4,2060,10
55_19_20512_3,2061,10
55_25_20502_3,2062,10
55_107_20168_4,2063,10
55_73_20110_4,2064,10
55_78_20220_1,2065,10
55_31_20638_4,2066,10
55_19_20489_2,2067,10
55_125_20043_4,2068,10
55_115_20343_3,2069,10
55_19_20511_4,2070,10
55_107_20388_4,2071,10
55_23_20212_1,2072,10
55_78_20122_2,2073,10
55_93_20241_4,2074,10
55_137_20249_1,2075,10
55_1_20184_4,2076,10
55_1_20208_2,2077,10
55_1_20196_2,2078,10
55_13_20141_4,2079,10
55_21_20253_1,2080,10
55_81_20041_2,2081,10
55_53_20439_2,2082,10
55_137_20138_1,2083,10
55_33_20331_1,2084,10
55_57_20104_4,2085,10
55_81_20062_4,2086,10
55_81_20105_4,2087,10
55_93_20229_4,2088,10
55_33_20391_2,2089,10
55_117_20277_1,2090,10
55_121_20360_3,2091,10
55_23_20236_4,2092,10
55_31_20564_2,2093,10
55_37_20064_4,2094,10
55_75_20658_3,2095,10
55_107_20060_1,2096,10
55_119_20169_3,2097,10
55_25_20226_1,2098,10
55_75_20671_4,2099,10
55_111_20202_1,2100,10
55_85_20618_1,2101,10
55_127_20292_4,2102,10
55_99_20554_3,2103,10
55_9_20007_3,2104,10
55_81_20383_2,2105,10
55_123_20148_3,2106,10
55_17_20479_3,2107,10
55_111_20346_1,2108,10
55_69_20249_1,2109,10
55_27_20143_2,2110,10
55_95_20422_4,2111,10
55_115_20303_4,2112,10
55_49_20038_2,2113,10
55_9_20001_2,2114,10
55_83_20043_4,2115,10
55_73_20759_4,2116,10
55_78_20022_4,2117,10
55_135_20015_3,2118,10
55_83_20077_1,2119,10
55_43_20431_1,2120,10
55_11_20170_3,2121,10
55_51_20320_4,2122,10
55_123_20387_4,2123,10
55_107_20135_4,2124,10
55_99_20445_2,2125,10
55_17_20187_3,2126,10
55_135_20302_3,2127,10
55_105_20003_2,2128,10
55_97_20214_3,2129,10
55_109_20065_4,2130,10
55_83_20399_4,2131,10
55_105_20106_4,2132,10
55_75_20630_1,2133,10
55_117_20025_1,2134,10
55_137_20165_4,2135,10
55_5_20416_3,2136,10
55_131_20064_3,2137,10
55_131_20117_4,2138,10
55_123_20030_1,2139,10
55_25_20008_1,2140,10
55_99_20005_4,2141,10
55_25_20289_4,2142,10
55_123_20159_3,2143,10
55_23_20266_2,2144,10
55_127_20251_3,2145,10
55_91_20231_4,2146,10
55_71_20160_2,2147,10
55_87_20312_2,2148,10
55_111_20086_4,2149,10
55_71_20023_1,2150,10
55_27_20323_4,2151,10
55_83_20303_1,2152,10
55_107_20395_3,2153,10
55_61_20093_3,2154,10
55_67_20361_1,2155,10
55_43_20350_4,2156,10
55_113_20230_1,2157,10
55_43_20410_3,2158,10
55_5_20385_2,2159,10
55_61_20029_4,2160,10
55_111_20332_4,2161,10
55_123_20382_2,2162,10
55_95_20194_3,2163,10
55_123_20100_2,2164,10
55_107_20226_1,2165,10
55_11_20307_4,2166,10
55_69_20386_4,2167,10
55_33_20417_3,2168,10
55_33_20198_2,2169,10
55_45_20236_4,2170,10
55_91_20221_3,2171,10
55_121_20239_2,2172,10
55_115_20351_1,2173,10
55_91_20046_1,2174,10
55_123_20091_3,2175,10
55_93_20260_4,2176,10
55_123_20231_3,2177,10
55_49_20030_4,2178,10
55_111_20285_1,2179,10
55_137_20091_2,2180,10
55_73_20166_4,2181,10
55_91_20229_4,2182,10
55_63_20205_2,2183,10
55_93_20112_2,2184,10
55_73_20808_3,2185,10
55_43_20433_1,2186,10
55_41_20326_1,2187,10
55_23_20218_1,2188,10
55_25_20561_1,2189,10
55_29_20145_1,2190,10
55_21_20264_1,2191,10
55_25_20597_4,2192,10
55_77_20225_1,2193,10
55_109_20037_2,2194,10
55_85_20050_2,2195,10
55_99_20486_2,2196,10
55_99_20495_3,2197,10
55_11_20044_3,2198,10
55_91_20065_3,2199,10
55_99_20477_2,2200,10
55_3_20227_1,2201,10
55_75_20247_3,2202,10
55_109_20353_2,2203,10
55_57_20342_4,2204,10
55_125_20378_1,2205,10
55_115_20236_3,2206,10
55_129_20384_1,2207,10
55_67_20064_4,2208,10
55_113_20113_1,2209,10
55_87_20006_1,2210,10
55_129_20414_2,2211,10
55_113_20287_4,2212,10
55_49_20159_3,2213,10
55_65_20173_3,2214,10
55_119_20177_3,2215,10
55_73_20102_2,2216,10
55_99_20528_2,2217,10
55_117_20152_3,2218,10
55_37_20122_3,2219,10
55_37_20095_2,2220,10
55_85_20378_1,2221,10
55_73_20815_1,2222,11
55_73_20275_2,2223,11
55_67_20254_4,2224,11
55_119_20128_4,2225,11
55_51_20183_4,2226,11
55_37_20060_2,2227,11
55_75_20013_4,2228,11
55_3_20097_3,2229,11
55_99_20331_1,2230,11
55_41_29032_1,2231,11
55_137_20220_1,2232,11
55_19_20398_2,2233,11
55_83_20490_2,2234,11
55_51_20436_3,2235,11
55_7_20747_2,2236,11
55_7_20521_2,2237,11
55_75_20775_1,2238,11
55_125_29007_1,2239,11
55_67_20440_4,2240,11
55_41_20214_2,2241,11
55_31_20714_3,2242,11
55_129_20453_1,2243,11
55_119_20469_4,2244,11
55_78_20244_1,2245,11
55_113_20651_3,2246,11
55_7_20758_2,2247,11
55_125_20389_4,2248,11
55_7_20760_3,2249,11
55_7_29038_3,2250,11
55_115_20451_2,2251,11
55_37_20250_3,2252,11
55_17_20165_3,2253,11
55_113_20219_2,2254,11
55_69_20362_1,2255,11
55_3_20213_3,2256,11
55_31_20187_3,2257,11
55_51_20298_1,2258,11
55_13_20171_4,2259,11
55_99_20262_4,2260,11
55_75_20749_4,2261,11
55_31_20103_4,2262,11
55_107_20459_3,2263,11
55_3_20633_3,2264,11
55_125_20491_2,2265,11
55_37_20126_3,2266,11
55_99_20602_1,2267,11
55_73_20805_1,2268,11
55_17_20519_2,2269,11
55_129_20221_3,2270,11
55_99_20074_1,2271,11
55_99_20338_3,2272,11
55_121_20014_3,2273,11
55_75_20411_4,2274,11
55_75_20734_2,2275,11
55_1_20012_2,2276,11
55_25_20050_1,2277,11
55_123_20266_4,2278,11
55_137_10338_4,2279,11
55_43_20559_2,2280,11
55_121_20079_3,2281,11
55_3_20297_3,2282,11
55_23_20132_2,2283,11
55_111_20418_3,2284,11
55_107_20062_1,2285,11
55_123_20073_1,2286,11
55_41_29042_2,2287,11
55_29_10522_2,2288,11
55_7_29032_3,2289,11
55_113_20466_1,2290,11
55_99_10627_3,2291,12
55_99_20022_3,2292,15
55_7_20528_3,2293,15
55_29_20122_4,2294,15
55_73_20645_4,2295,15
55_99_20142_1,2296,15
55_31_20584_4,2297,15
55_7_20434_4,2298,15
55_31_20286_1,2299,15
55_67_20059_4,2300,15
55_3_20445_3,2301,15
55_125_20203_2,2302,15
55_125_20283_4,2303,15
55_113_20206_1,2304,15
55_83_20208_1,2305,15
55_125_20323_4,2306,15
55_69_20090_1,2307,15
55_75_20127_2,2308,15
55_37_20116_2,2309,15
55_51_20307_2,2310,15
55_31_20573_2,2311,15
55_115_20220_4,2312,15
55_51_20060_2,2313,15
55_51_20007_3,2314,15
55_75_20532_3,2315,15
55_125_20017_4,2316,15
55_53_20411_4,2317,15
55_7_20650_1,2318,15
55_3_20528_4,2319,15
55_41_20308_1,2320,15
55_3_20048_3,2321,15
55_85_20102_4,2322,15
55_69_20368_4,2323,15
55_125_20395_2,2324,15
55_1_20071_3,2325,15
55_31_20519_2,2326,15
55_75_20622_2,2327,15
55_57_20345_2,2328,15
55_53_20043_1,2329,15
55_141_20173_1,2330,15
55_53_20334_1,2331,15
55_78_20209_4,2332,15
55_57_20352_1,2333,15
55_123_20030_1,2334,15
55_53_20164_1,2335,15
55_119_20381_3,2336,15
55_141_20053_3,2337,15
55_19_20257_2,2338,15
55_75_20586_3,2339,15
55_113_20506_1,2340,15
55_13_20395_3,2341,15
55_119_20387_2,2342,15
55_57_20004_4,2343,15
55_83_20396_3,2344,15
55_7_20278_1,2345,15
55_17_20129_2,2346,15
55_129_20294_2,2347,15
55_51_20337_1,2348,15
55_3_20509_4,2349,15
55_29_20145_1,2350,15
55_113_20526_3,2351,15
55_113_20290_1,2352,15
55_103_20235_3,2353,15
55_85_20266_4,2354,15
55_3_20193_1,2355,15
55_7_20452_4,2356,15
55_31_20001_1,2357,15
55_51_20062_2,2358,15
55_19_20379_2,2359,15
55_78_20125_3,2360,15
55_119_20034_2,2361,15
55_3_20557_1,2362,15
55_113_20503_1,2363,15
55_37_20009_3,2364,15
55_7_20621_4,2365,15
55_75_20123_1,2366,15
55_19_20372_3,2367,15
55_99_20313_3,2368,15
55_85_20400_2,2369,15
55_107_20371_3,2370,15
55_103_20213_1,2371,15
55_107_20375_4,2372,15
55_51_20138_1,2373,15
55_69_20374_2,2374,15
55_75_20075_2,2375,15
55_107_20038_4,2376,15
55_41_20307_1,2377,15
55_67_20351_2,2378,15
55_111_20150_1,2379,15
55_129_20357_1,2380,15
55_75_20260_1,2381,15
55_125_20399_4,2382,15
55_41_29051_2,2383,15
55_107_20068_1,2384,15
55_83_20017_1,2385,15
55_31_20115_4,2386,15
55_129_20310_3,2387,15
55_99_20293_1,2388,15
55_113_20111_4,2389,15
55_85_20503_1,2390,15
55_1_20106_3,2391,15
55_78_20214_4,2392,15
55_75_20610_3,2393,15
55_3_20560_2,2394,15
55_81_20066_1,2395,15
55_127_20104_4,2396,15
55_57_20078_1,2397,15
55_1_20262_2,2398,15
55_137_20208_4,2399,15
55_93_20229_4,2400,15
55_11_20283_2,2401,15
55_31_20564_2,2402,15
55_107_20385_4,2403,15
55_11_20281_3,2404,15
55_69_20249_1,2405,15
55_81_20376_4,2406,15
55_71_20017_4,2407,15
55_45_20236_4,2408,15
55_57_20342_4,2409,15
55_43_20455_1,2410,15
55_7_20049_1,2411,15
55_125_20167_4,2412,16
55_51_20187_1,2413,16
55_125_20195_2,2414,16
55_69_20259_4,2415,16
55_83_20400_1,2416,16
55_67_20360_2,2417,16
55_85_20525_1,2418,16
55_135_20363_2,2419,16
55_69_20389_2,2420,16
55_83_29016_2,2421,16
55_41_20040_4,2422,16
55_7_20583_2,2423,16
55_99_20548_3,2424,16
55_3_20607_4,2425,16
55_7_20569_4,2426,16
55_7_20099_4,2427,16
55_75_20010_1,2428,16
55_129_20144_4,2429,16
55_7_20618_4,2430,16
55_73_20732_2,2431,16
55_115_20033_3,2432,16
55_41_20321_1,2433,16
55_113_20588_3,2434,16
55_3_20530_3,2435,16
55_31_20239_1,2436,16
55_85_20470_4,2437,16
55_7_20053_1,2438,16
55_75_20329_2,2439,16
55_37_20068_1,2440,16
55_99_20073_3,2441,16
55_69_20135_2,2442,16
55_41_20324_4,2443,16
55_75_20246_3,2444,16
55_119_20311_2,2445,16
55_7_20011_2,2446,16
55_41_20281_2,2447,16
55_31_20655_4,2448,16
55_7_20681_3,2449,16
55_51_20317_2,2450,16
55_67_20319_2,2451,16
55_99_20124_4,2452,16
55_83_20431_4,2453,16
55_51_20140_1,2454,16
55_51_20080_3,2455,16
55_7_20648_2,2456,16
55_83_20457_2,2457,16
55_75_20608_4,2458,16
55_41_20312_2,2459,16
55_3_20113_3,2460,16
55_69_20354_4,2461,16
55_51_20313_4,2462,16
55_83_20030_1,2463,16
55_115_20236_3,2464,16
55_85_20013_3,2465,16
55_7_20652_1,2466,16
55_83_20368_3,2467,16
55_7_20698_2,2468,16
55_51_20009_1,2469,16
55_31_20039_1,2470,16
55_75_20156_2,2471,16
55_75_20596_3,2472,16
55_75_20531_3,2473,16
55_83_20308_2,2474,16
55_7_20604_4,2475,16
55_99_20490_2,2476,16
55_67_20273_3,2477,16
55_29_20431_3,2478,16
55_41_20134_3,2479,16
55_41_20076_1,2480,16
55_51_20083_1,2481,16
55_73_20196_1,2482,16
55_85_20527_4,2483,16
55_113_20607_1,2484,16
55_41_20353_2,2485,16
55_125_20273_2,2486,16
55_29_20460_2,2487,16
55_125_20021_1,2488,16
55_31_20290_4,2489,16
55_37_20092_2,2490,16
55_85_20555_3,2491,16
55_41_20319_2,2492,16
55_31_20167_2,2493,16
55_85_20504_1,2494,16
55_3_20264_3,2495,16
55_113_20498_4,2496,16
55_85_20477_2,2497,16
55_85_20032_1,2498,16
55_19_20417_2,2499,16
55_85_20385_2,2500,16
55_51_20175_4,2501,16
55_141_20283_3,2502,16
55_113_20294_4,2503,16
55_141_20120_3,2504,16
55_41_29029_4,2505,16
55_75_20573_3,2506,16
55_35_20143_4,2507,16
55_1_20293_1,2508,16
55_13_20282_1,2509,16
55_113_20578_2,2510,16
55_125_20410_3,2511,16
55_1_20040_1,2512,16
55_137_20161_4,2513,16
55_125_20437_1,2514,16
55_85_20469_4,2515,16
55_7_20224_3,2516,16
55_75_20322_3,2517,16
55_125_20420_2,2518,16
55_35_20293_1,2519,16
55_75_20188_1,2520,16
55_75_20616_1,2521,16
55_75_20606_2,2522,16
55_85_20484_2,2523,16
55_19_20373_2,2524,16
55_35_20130_3,2525,16
55_81_20252_3,2526,16
55_83_20433_4,2527,16
55_78_20205_4,2528,16
55_125_20409_1,2529,16
55_53_20048_1,2530,16
55_53_20403_3,2531,16
55_71_20090_1,2532,16
55_75_20351_3,2533,16
55_87_20005_1,2534,16
55_51_20383_1,2535,16
55_83_20088_1,2536,16
55_115_20101_1,2537,16
55_29_20453_2,2538,16
55_29_20015_3,2539,16
55_119_29017_2,2540,16
55_113_20544_1,2541,16
55_107_20392_4,2542,16
55_33_20095_4,2543,16
55_65_20292_2,2544,16
55_81_20424_2,2545,16
55_109_20284_2,2546,16
55_43_20134_1,2547,16
55_25_20260_1,2548,16
55_137_20171_1,2549,16
55_137_20292_3,2550,16
55_141_20380_1,2551,16
55_113_20470_1,2552,16
55_119_29018_1,2553,16
55_129_20409_1,2554,16
55_35_20047_3,2555,16
55_113_20537_3,2556,16
55_107_20226_1,2557,16
55_81_20160_2,2558,16
55_113_20322_1,2559,16
55_7_20654_4,2560,16
55_41_29056_2,2561,16
55_99_20460_1,2562,16
55_85_20524_3,2563,16
55_51_20209_1,2564,16
55_7_20060_1,2565,16
55_69_20437_2,2566,16
55_19_20502_1,2567,16
55_75_20018_4,2568,16
55_19_20497_1,2569,16
55_19_20436_2,2570,16
55_113_20581_1,2571,16
55_141_20222_2,2572,16
55_51_20357_3,2573,16
55_83_20127_3,2574,16
55_107_20373_1,2575,16
55_13_20399_2,2576,16
55_19_20479_4,2577,16
55_41_29033_1,2578,16
55_57_20071_2,2579,16
55_33_20330_2,2580,16
55_99_20006_1,2581,16
55_53_20414_3,2582,16
55_35_20272_1,2583,16
55_3_20585_4,2584,16
55_69_20390_4,2585,16
55_73_20667_1,2586,16
55_83_20155_4,2587,16
55_69_20108_3,2588,16
55_3_20507_4,2589,16
55_83_20388_1,2590,16
55_125_20175_1,2591,16
55_7_20322_3,2592,16
55_13_20263_2,2593,16
55_113_20096_3,2594,16
55_19_20557_3,2595,16
55_97_20263_1,2596,16
55_95_20111_1,2597,16
55_125_29001_2,2598,16
55_35_20022_1,2599,16
55_53_20420_3,2600,16
55_75_20656_4,2601,16
55_3_20596_3,2602,16
55_125_20119_2,2603,16
55_95_20097_4,2604,16
55_7_20431_3,2605,16
55_75_20621_3,2606,16
55_75_20612_3,2607,16
55_53_20277_1,2608,16
55_7_20320_4,2609,16
55_99_20023_2,2610,16
55_13_20201_1,2611,16
55_3_20531_3,2612,16
55_19_20550_1,2613,16
55_43_20518_1,2614,16
55_7_20622_1,2615,16
55_123_20137_4,2616,16
55_41_20137_4,2617,16
55_51_20274_1,2618,16
55_129_20365_1,2619,16
55_31_20581_4,2620,16
55_73_20013_3,2621,16
55_119_20007_1,2622,16
55_119_20254_3,2623,16
55_33_20325_4,2624,16
55_99_20489_1,2625,16
55_129_20325_3,2626,16
55_67_20353_3,2627,16
55_119_20092_4,2628,16
55_67_20191_2,2629,16
55_99_20479_2,2630,16
55_3_20052_3,2631,16
55_75_20029_4,2632,16
55_83_20394_3,2633,16
55_113_20082_1,2634,16
55_7_20356_3,2635,16
55_123_20233_4,2636,16
55_41_20025_2,2637,16
55_3_20278_1,2638,16
55_69_20163_1,2639,16
55_99_20209_2,2640,16
55_51_20389_2,2641,16
55_73_20686_4,2642,16
55_41_20125_1,2643,16
55_37_20021_2,2644,16
55_69_20242_4,2645,16
55_93_20156_4,2646,16
55_25_20008_1,2647,16
55_67_20407_1,2648,16
55_3_29036_3,2649,16
55_31_20518_1,2650,16
55_7_20620_1,2651,16
55_113_20140_2,2652,16
55_73_20674_3,2653,16
55_119_20176_4,2654,16
55_3_20296_2,2655,16
55_85_20022_1,2656,16
55_17_20298_2,2657,16
55_3_20271_1,2658,16
55_119_20270_3,2659,16
55_31_20561_2,2660,16
55_13_20397_1,2661,16
55_3_20561_4,2662,16
55_129_20028_2,2663,16
55_31_20409_4,2664,16
55_7_20234_2,2665,16
55_103_20145_4,2666,16
55_43_20113_4,2667,16
55_101_20270_4,2668,16
55_69_20063_1,2669,16
55_49_20333_1,2670,16
55_111_20115_4,2671,16
55_111_20067_3,2672,16
55_101_20073_1,2673,16
55_37_20214_2,2674,16
55_63_20016_3,2675,16
55_107_20395_3,2676,16
55_69_20231_1,2677,16
55_75_20068_3,2678,16
55_3_20216_1,2679,16
55_17_20285_3,2680,16
55_51_20102_4,2681,16
55_123_20138_4,2682,16
55_115_20034_4,2683,16
55_69_20028_3,2684,16
55_129_20407_2,2685,16
55_67_20371_4,2686,16
55_51_20348_4,2687,16
55_99_20495_3,2688,16
55_115_20176_3,2689,16
55_37_20118_3,2690,16
55_133_20179_3,2691,16
55_119_20376_2,2692,16
55_13_20051_2,2693,16
55_75_20599_3,2694,16
55_5_20386_3,2695,16
55_119_20379_1,2696,16
55_37_20232_4,2697,16
55_33_20035_3,2698,16
55_41_20276_1,2699,16
55_99_20199_1,2700,16
55_3_20142_4,2701,16
55_13_20344_2,2702,16
55_41_29023_4,2703,16
55_81_20215_1,2704,16
55_107_20421_2,2705,16
55_31_20401_2,2706,16
55_75_20607_3,2707,16
55_89_20001_2,2708,16
55_7_20326_1,2709,16
55_75_20378_3,2710,16
55_73_20723_3,2711,16
55_41_20318_1,2712,16
55_17_20161_1,2713,16
55_109_20065_4,2714,16
55_73_20671_1,2715,16
55_67_20358_2,2716,16
55_31_20481_3,2717,16
55_107_20268_3,2718,16
55_7_20182_4,2719,16
55_73_20105_1,2720,16
55_5_20375_3,2721,16
55_5_20374_3,2722,16
55_131_20064_3,2723,16
55_119_20075_3,2724,16
55_11_20289_2,2725,16
55_89_20333_1,2726,16
55_57_20390_3,2727,16
55_103_20251_1,2728,16
55_95_20450_2,2729,16
55_11_20321_2,2730,16
55_75_20567_3,2731,16
55_107_20291_1,2732,16
55_13_20382_2,2733,16
55_93_20230_4,2734,16
55_13_20334_3,2735,16
55_113_20315_4,2736,16
55_7_20643_4,2737,16
55_113_20337_1,2738,16
55_113_20584_1,2739,16
55_129_20268_1,2740,16
55_125_20414_4,2741,16
55_135_20301_4,2742,16
55_107_20192_4,2743,16
55_83_20293_1,2744,16
55_119_20014_2,2745,16
55_29_20087_3,2746,16
55_83_20182_2,2747,16
55_51_20032_4,2748,16
55_73_20171_2,2749,16
55_73_20691_3,2750,16
55_69_20421_2,2751,16
55_119_20087_2,2752,16
55_95_20102_1,2753,16
55_78_20222_4,2754,16
55_113_20353_1,2755,16
55_49_20083_2,2756,16
55_113_20304_4,2757,16
55_99_20538_2,2758,16
55_93_20212_4,2759,16
55_113_20606_4,2760,16
55_5_20408_4,2761,16
55_23_20224_2,2762,16
55_13_20350_2,2763,16
55_41_20132_1,2764,16
55_13_20153_2,2765,16
55_135_20318_2,2766,16
55_3_20202_1,2767,16
55_107_20107_1,2768,16
55_107_20369_2,2769,16
55_43_20054_1,2770,16
55_31_20136_4,2771,16
55_78_20064_4,2772,16
55_35_20285_1,2773,16
55_107_20313_4,2774,16
55_93_20241_4,2775,16
55_1_20204_1,2776,16
55_31_20663_1,2777,16
55_7_20281_1,2778,16
55_31_20060_3,2779,16
55_67_20019_3,2780,16
55_13_20199_3,2781,16
55_1_20184_4,2782,16
55_7_20255_4,2783,16
55_7_20167_2,2784,16
55_7_20453_2,2785,16
55_7_20644_1,2786,16
55_83_20117_3,2787,16
55_73_20766_4,2788,16
55_85_20027_2,2789,16
55_67_20321_1,2790,16
55_125_20412_3,2791,16
55_129_20058_3,2792,16
55_113_20414_4,2793,16
55_37_20237_4,2794,16
55_31_20126_2,2795,16
55_69_20010_1,2796,16
55_69_20315_3,2797,16
55_7_20693_2,2798,16
55_67_20335_4,2799,16
55_107_20359_4,2800,16
55_99_20467_1,2801,16
