"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,3.72858464649376e-22,1.18296135356633e-13,3.60745480381865e-127,0.151653082134983,0.114200082189543,-0.0374529999454399,0.131130640290067,1195,"REJECTED"
"2","acernegu",0.5,6.81839055144631e-06,0.00838830705952865,1.57412920669412e-24,0.176866676342108,0.122842783182537,-0.0540238931595709,0.164417482650789,198,"REJECTED"
"3","acerrubr",0.5,6.44255051583672e-09,6.5943275275396e-65,6.88376073409604e-159,0.169075469373111,0.151314619256518,-0.0177608501165927,0.142485819383924,2186,"REJECTED"
"4","acersacc",0.5,0.00168078886407643,2.13744755551516e-120,1.49356723744221e-72,0.176701811363363,0.187313305502984,0.0106114941396216,0.147799630449882,1920,"REJECTED"
"5","betualle",0.5,1.19416273297079e-05,1.19865817590628e-35,4.38394728491585e-07,0.0896169048366934,0.111204549803389,0.0215876449666955,0.091836148026462,357,"REJECTED"
"6","betupapy",0.5,2.08646013098266e-18,0.00685327865301772,2.8355310827733e-70,0.133550712740789,0.0918812197402287,-0.0416694930005602,0.106034686913849,534,"REJECTED"
"7","carycord",0.5,0.851639428689305,4.70896907993359e-13,4.48279807521423e-12,0.113926493639615,0.115265400873198,0.00133890723358287,0.105816316001147,219,"REJECTED"
"8","caryovat",0.5,0.372520921261794,1.51853546217956e-08,8.96467068323765e-13,0.112686019439672,0.105589572801243,-0.0070964466384291,0.106199511776088,179,"REJECTED"
"9","fraxamer",0.5,3.42248937910316e-11,3.63929160888389e-05,9.75964640272483e-54,0.1347555730365,0.0953878677904719,-0.0393677052460282,0.125149351052585,466,"REJECTED"
"10","fraxnigr",0.5,0.000860935414816683,2.22956228545767e-21,1.07181624736258e-51,0.168751815445871,0.153597853484972,-0.0151539619608992,0.118491317124603,685,"REJECTED"
"11","fraxpenn",0.5,0.530895675676582,3.95128669871549e-14,7.13224500186676e-18,0.133549788200418,0.12789346035648,-0.00565632784393837,0.152998112546541,288,"REJECTED"
"12","l_inconi",0.5,0.38231072314952,0.0128180043841603,0.000102851420253738,0.151739595630234,0.135991141937707,-0.0157484536925272,0.114151933168735,41,"REJECTED"
"13","l_inhard",0.5,0.826039429172818,0.0141676830705458,0.00518861710310457,0.221081970675721,0.212881259205804,-0.00820071146991701,0.188272606934077,26,"REJECTED"
"14","l_tohard",0.5,0.931161629899654,2.66878071447711e-07,5.64675640946646e-07,0.0905834973363797,0.09132453385817,0.000741036521790252,0.0897639688388,110,"REJECTED"
"15","larilari",0.5,3.41052600883499e-07,0.000649347302054832,1.82985186108443e-33,0.208205085077162,0.156363854621864,-0.0518412304552983,0.1681792084334,287,"REJECTED"
"16","ostrvirg",0.5,1.38236930577911e-27,0.0178341401504567,4.82964097071743e-99,0.0829479080087808,0.0537380358464789,-0.029209872162302,0.0692534624900382,724,"REJECTED"
"17","piceglau",0.5,4.57274725354531e-09,0.0669303917655903,6.45934727407966e-32,0.180784421447382,0.126197208629551,-0.0545872128178312,0.136120782608788,231,"NOT REJECTED"
"18","picemari",0.5,0.00888411464352565,1.54710801939133e-26,3.9021819864451e-10,0.143199325085513,0.157922026561238,0.0147227014757248,0.100354496721293,322,"REJECTED"
"19","pinubank",0.5,7.06606557083481e-08,0.0395027997597827,5.5890866212731e-29,0.241423214197507,0.161612591057178,-0.0798106231403291,0.210074450513136,216,"REJECTED"
"20","pinuresi",0.5,9.14234461637382e-10,2.03484203736861e-49,1.3641088185951e-05,0.287578864344091,0.342351450518606,0.0547725861745152,0.183735683912263,441,"REJECTED"
"21","pinustro",0.5,0.17770177557056,1.17925254639135e-36,3.25050415393123e-25,0.234387196573997,0.246755480638565,0.0123682840645677,0.222622718164145,590,"REJECTED"
"22","popugran",0.5,9.5920966972771e-10,0.00140183338325464,3.69914850650885e-42,0.228778726353392,0.154658955558218,-0.0741197707951736,0.219176232102108,346,"REJECTED"
"23","poputrem",0.5,3.02053939103292e-16,1.67864608403064e-22,4.32914047546598e-124,0.223972269175225,0.18070754226813,-0.0432647269070951,0.189650421819449,1317,"REJECTED"
"24","prunsero",0.5,0.537091959641564,3.57348355402439e-34,7.26725563213273e-29,0.0681506797795199,0.070008313375515,0.00185763359599513,0.0739864101927302,605,"REJECTED"
"25","queralba",0.5,4.7968468049694e-29,7.41026242781301e-73,0.974241932659903,0.0678412331237057,0.156780889952741,0.0889396568290356,0.149175090915881,412,"NOT REJECTED"
"26","querelli",0.5,0.0404687191094637,8.06771615458024e-12,8.53537945105813e-25,0.160152141518481,0.145444230105236,-0.0147079114132443,0.129289341470738,327,"REJECTED"
"27","quermacr",0.5,0.135768794095327,1.02237507707521e-07,5.56849609082389e-15,0.157274279146427,0.139382373131041,-0.0178919060153855,0.164620924315914,190,"REJECTED"
"28","querrubr",0.5,0.000111152812616669,8.89212902818591e-50,1.0882506630219e-16,0.184311872164185,0.210427811609168,0.0261159394449829,0.165663652416822,609,"REJECTED"
"29","quervelu",0.5,0.00807076125848321,1.79478368583986e-05,2.62718990824752e-18,0.212697763989738,0.177317427468877,-0.035380336520861,0.182632591114726,191,"REJECTED"
"30","s_inhard",0.5,0.559325065532919,1.49168036757872e-10,5.44192932604335e-08,0.0392174776753725,0.0416733898899514,0.00245591221457892,0.0517455176234338,152,"REJECTED"
"31","s_tohard",0.5,1.44832452730978e-08,0.965749681897176,1.65939077180761e-17,0.105800701884436,0.0320215058184361,-0.0737791960659999,0.104430066802163,80,"NOT REJECTED"
"32","thujocci",0.5,2.78942440863546e-12,5.36410184702039e-49,0.00538145176963938,0.277498480647632,0.34759065408293,0.0700921734352972,0.189929761048656,383,"REJECTED"
"33","tiliamer",0.5,0.167443583027196,5.78793741395974e-44,5.34558758140736e-31,0.149266080609261,0.15728443706715,0.00801835645788899,0.156132290341413,724,"REJECTED"
"34","tsugcana",0.5,1.44492546644175e-11,1.12495588150686e-40,0.0620800409548114,0.163408419165748,0.239825942477966,0.0764175233122177,0.18635217815308,294,"NOT REJECTED"
"35","ulmuamer",0.5,6.71379553581924e-05,5.38104353044076e-18,1.8677822748927e-53,0.142009159674003,0.113541918413705,-0.0284672412602979,0.182012143513044,658,"REJECTED"
