"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,5.20356223818493e-151,4.19467781198933e-280,1,0.0348062292607632,0.113669448700104,0.0788632194393405,0.089991930870321,1203,"NOT REJECTED"
"2","acernegu",0.5,8.31620420127839e-06,0.00606775175666708,1.06494766343984e-24,0.174823246896112,0.12126415526288,-0.0535590916332317,0.166378587980999,202,"REJECTED"
"3","acerrubr",0.5,2.28859005105649e-15,2.3029992864199e-54,7.17774003656575e-185,0.173670597306973,0.149963161779461,-0.0237074355275115,0.141880805525809,2281,"REJECTED"
"4","acersacc",0.5,0.0147287239798446,7.04658496719801e-116,1.7370366042552e-78,0.178279772122664,0.186492952264906,0.00821318014224222,0.148303229608145,1943,"REJECTED"
"5","betualle",0.5,0.00154294456699865,3.488287778836e-31,3.51320852728348e-10,0.0950703792477344,0.110484173808465,0.0154137945607306,0.0920382068245923,363,"REJECTED"
"6","betupapy",0.5,3.61185193530751e-22,0.0286088850733181,4.42018390514965e-79,0.136531231896214,0.0909299150957389,-0.0456013168004753,0.108418259188392,576,"REJECTED"
"7","carycord",0.5,0.996512756458519,6.43189306917254e-13,6.78515668283253e-13,0.113007494319851,0.113038703450356,3.12091305044221e-05,0.107228376844241,226,"REJECTED"
"8","caryovat",0.5,0.410078329733732,5.83082662922314e-09,6.25322310747644e-13,0.111774597660207,0.105297949985073,-0.00647664767513372,0.106695509979436,185,"REJECTED"
"9","fraxamer",0.5,2.48246039088025e-12,0.000113391860211502,2.19930115293733e-56,0.13595845941998,0.0944612066369886,-0.0414972527829918,0.125866422640663,476,"REJECTED"
"10","fraxnigr",0.5,2.43027668162433e-05,1.72421488215068e-18,4.46414809593065e-57,0.172487137140559,0.153437154666375,-0.0190499824741847,0.11825458024912,696,"REJECTED"
"11","fraxpenn",0.5,0.40305599672666,5.50627922086879e-14,4.60654413876287e-19,0.130116847840948,0.123140969765035,-0.00697587807591293,0.143809583698471,298,"REJECTED"
"12","l_inconi",0.5,0.475163088374833,0.00963972452317085,0.000193744596140227,0.153289222603117,0.140083082902596,-0.0132061397005208,0.115830937357001,40,"REJECTED"
"13","l_inhard",0.5,0.270554656869879,0.0913452617497339,0.000670745499498776,0.235677411403693,0.199474317198362,-0.0362030942053311,0.160503589778824,25,"NOT REJECTED"
"14","l_tohard",0.5,0.947390538949218,2.59547518016614e-07,4.61211615754569e-07,0.0909290902817466,0.0914911480751666,0.00056205779342005,0.089539009402514,111,"REJECTED"
"15","larilari",0.5,1.28665151647945e-11,0.0503396330116508,2.05496403046975e-41,0.217735586951404,0.152364975892596,-0.0653706110588081,0.161310330066329,302,"NOT REJECTED"
"16","ostrvirg",0.5,4.13024902157721e-41,1.45624114540721e-116,0.799797626915372,0.0274892591817907,0.0535488952471166,0.0260596360653259,0.0490555512753365,726,"NOT REJECTED"
"17","piceglau",0.5,1.3500774354889e-10,0.148026608901748,7.28266216180376e-35,0.183648815006445,0.124010747426058,-0.0596380675803878,0.137877824227834,241,"NOT REJECTED"
"18","picemari",0.5,4.36694020687536e-48,8.74847924709428e-84,0.999999999999996,0.0361601819264498,0.154669095161091,0.118508913234642,0.125311094774983,333,"NOT REJECTED"
"19","pinubank",0.5,0.000802425711372928,2.4988708281044e-05,6.62895515148609e-23,0.197351650087493,0.157415955326051,-0.0399356947614414,0.177078259979314,227,"REJECTED"
"20","pinuresi",0.5,6.35581054182028e-08,4.67570914561261e-47,1.79879191897813e-07,0.289312925180531,0.335871954570453,0.0465590293899227,0.180573839378217,455,"REJECTED"
"21","pinustro",0.5,0.210986336380222,1.92513497942155e-37,1.27508025578176e-26,0.233829714946662,0.244881210260979,0.0110514953143162,0.218518433643355,613,"REJECTED"
"22","popugran",0.5,8.97394531195907e-12,0.00718013113529036,1.50510990245469e-46,0.243534279484399,0.158939410881614,-0.0845948686027846,0.228200899221965,362,"REJECTED"
"23","poputrem",0.5,7.60974646152259e-186,0,1,0.0562974592824094,0.180262012285627,0.123964553003218,0.133946538838201,1367,"NOT REJECTED"
"24","prunsero",0.5,3.50877632746225e-58,4.08521699300955e-124,0.999999983268566,0.0180377087358662,0.0701015533225594,0.0520638445866931,0.0716813239241537,611,"NOT REJECTED"
"25","queralba",0.5,1.80286627588205e-23,1.47846974216067e-67,0.617422303867394,0.0772776001793553,0.154679706892094,0.0774021067127392,0.150441631697453,425,"NOT REJECTED"
"26","querelli",0.5,0.0535892626389861,1.26488692176201e-12,4.51344517185292e-25,0.161100157698992,0.147317935245685,-0.0137822224533075,0.13101148589896,339,"REJECTED"
"27","quermacr",0.5,0.129834591756445,3.11702036297782e-08,7.24469510700886e-16,0.168594924951727,0.149615790577739,-0.018979134373988,0.178231114833916,204,"REJECTED"
"28","querrubr",0.5,4.61738144792146e-06,3.06727019418471e-55,2.99456792698415e-15,0.182701779300029,0.213199772981695,0.0304979936816664,0.166560037344893,637,"REJECTED"
"29","quervelu",0.5,0.00152733728157165,0.000102217805253634,3.40299856101033e-20,0.216345962417602,0.17509426884264,-0.0412516935749618,0.179639376899886,196,"REJECTED"
"30","s_inhard",0.5,0.487071338958741,4.98795979889379e-11,6.09437241959781e-08,0.0394944615601535,0.0423949804886386,0.00290051892848502,0.0520031198902839,156,"REJECTED"
"31","s_tohard",0.5,3.16143779229733e-09,0.987198653722614,5.83187446315857e-18,0.112119393985316,0.0324337610745549,-0.0796856329107611,0.105161151400429,78,"NOT REJECTED"
"32","thujocci",0.5,0.380950452718756,2.77249316287434e-18,2.13080155405846e-24,0.355739687992531,0.347059025701815,-0.00868066229071555,0.196941684913764,396,"REJECTED"
"33","tiliamer",0.5,0.335220554847257,6.05670860813833e-43,9.11808136936113e-34,0.152118368544793,0.157587892099446,0.00546952355465339,0.154715539112976,744,"REJECTED"
"34","tsugcana",0.5,3.25587427367257e-10,5.51556587654834e-39,0.0178826725134842,0.167398775526623,0.239503871606947,0.0721050960803243,0.190950864457004,297,"REJECTED"
"35","ulmuamer",0.5,2.58966335679045e-05,1.82519698268965e-17,4.72023822371037e-55,0.143490380756019,0.112871696893146,-0.0306186838628735,0.186369905238342,665,"REJECTED"
