"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,0.0108120421087924,9.02676005100308e-46,1.7087979018393e-76,0.122054098651424,0.113747215030244,-0.00830688362118064,0.112727042008191,1200,"REJECTED"
"2","acernegu",0.5,3.42477180039997e-05,0.00301274170830317,2.65411676803876e-23,0.174456722529574,0.122587483206139,-0.0518692393234345,0.171653663981477,197,"REJECTED"
"3","acerrubr",0.5,8.63720089478852e-11,2.36970826035404e-61,5.98633995945694e-167,0.169619958511663,0.150140144974769,-0.0194798135368943,0.140563646961232,2214,"REJECTED"
"4","acersacc",0.5,0.00544213299716058,8.37213536109438e-118,2.23139548384664e-75,0.177550077190655,0.186870644388495,0.00932056719783996,0.147029498507431,1927,"REJECTED"
"5","betualle",0.5,3.63557147891721e-05,2.72355226807107e-34,1.7165597473385e-07,0.0920937225073163,0.112749280561339,0.0206555580540227,0.0926401451044343,352,"REJECTED"
"6","betupapy",0.5,7.39996084138319e-19,0.00737548401111348,1.1578484266819e-71,0.134207328114058,0.0921571101512708,-0.0420502179627875,0.106450748237859,543,"REJECTED"
"7","carycord",0.5,0.734706340502947,1.15437796503094e-13,7.09402988414831e-12,0.112296997190906,0.114765017666206,0.00246802047529974,0.108622670348608,223,"REJECTED"
"8","caryovat",0.5,0.736084558435302,4.46706635604337e-10,1.05771517858775e-11,0.109732778950543,0.107115906861701,-0.00261687208884176,0.105444981515326,185,"REJECTED"
"9","fraxamer",0.5,1.34019580905203e-12,0.000241071534644715,4.0419486700455e-56,0.136495135578595,0.0944855483225005,-0.042009587256095,0.124535627091917,467,"REJECTED"
"10","fraxnigr",0.5,0.00146682862338503,3.47479422768107e-22,2.87686407638118e-51,0.168016538519876,0.153766962196517,-0.0142495763233588,0.117274019069985,691,"REJECTED"
"11","fraxpenn",0.5,0.391071199846696,1.06370496590863e-13,7.27451113294429e-19,0.130454273067442,0.123182611539764,-0.00727166152767829,0.14490995922064,293,"REJECTED"
"12","l_inconi",0.5,0.342329580498806,0.0185358711796558,0.000109925854420063,0.158780805101409,0.140912751437121,-0.0178680536642872,0.116041898493665,39,"REJECTED"
"13","l_inhard",0.5,0.487065702178364,0.0385273596683839,0.00162341891174259,0.235578940598576,0.212881259205804,-0.0226976813927721,0.16406493105399,26,"REJECTED"
"14","l_tohard",0.5,0.964921403262329,2.85814350243569e-07,4.19276169330782e-07,0.0908379557921559,0.0912123220136957,0.000374366221539725,0.0894802278141037,111,"REJECTED"
"15","larilari",0.5,1.15855072546696e-08,0.00438135726770142,4.47031104838298e-36,0.21235458503502,0.155697894150831,-0.0566566908841895,0.164210591156217,290,"REJECTED"
"16","ostrvirg",0.5,1.3056831473054e-14,1.34106138030172e-08,3.07027841315057e-79,0.0694481658730554,0.0536397614060232,-0.0158084044670322,0.0542106188286818,728,"REJECTED"
