"","ECO_PROVINCE","EPSILON","p0","p1","p2","LANDIS_MEAN","FIA_MEAN","MEAN_BIAS","SD_BIAS","N","NULLHYP"
"1","abiebals",0.5,6.3962200627526e-165,1,1.91145279114445e-290,0.340558357117591,0.11483457831015,-0.22572377880744,0.23934263190787,1178,"NOT REJECTED"
"2","acernegu",0.5,5.00040771419616e-05,0.00300697136793489,1.19630583447171e-22,0.17246336558688,0.122786887013749,-0.0496764785731315,0.165859183616962,192,"REJECTED"
"3","acerrubr",0.5,2.51179986335014e-06,4.77454022636688e-66,1.7522634604068e-139,0.165497813217651,0.150502510924301,-0.0149953022933498,0.142872461558608,2023,"REJECTED"
"4","acersacc",0.5,1.9317117669337e-05,3.47695588400242e-126,2.64663160196032e-62,0.173679873428794,0.188482995035763,0.0148031216069696,0.148873612860664,1856,"REJECTED"
"5","betualle",0.5,2.83907026076581e-07,2.98267704166987e-37,5.27183998310946e-05,0.0883642988533311,0.11572505115919,0.0273607523058593,0.0957025401970224,336,"REJECTED"
"6","betupapy",0.5,9.61630746144121e-14,0.00109961191248228,1.33476634866783e-57,0.130368553266019,0.0925281345490477,-0.037840418716971,0.106026021907673,463,"REJECTED"
"7","carycord",0.5,0.814124150819537,3.24446578778413e-12,4.88206937589216e-11,0.115586109156397,0.117394394123292,0.00180828496689434,0.108626763604773,200,"REJECTED"
"8","caryovat",0.5,0.741057486416413,1.99445665317435e-09,5.82129971086373e-11,0.105944112775877,0.103407499261467,-0.00253661351441068,0.100215224677122,171,"REJECTED"
"9","fraxamer",0.5,6.79749077866672e-10,1.87475166331702e-05,1.71445720953066e-49,0.13218930217867,0.0940528607731857,-0.0381364414054847,0.126611027329555,439,"REJECTED"
"10","fraxnigr",0.5,0.0129599638713827,3.64503408983688e-24,1.30564029002208e-46,0.164391945536371,0.152886962595621,-0.0115049829407503,0.119703010833129,672,"REJECTED"
"11","fraxpenn",0.5,0.693245837737362,7.5906736194818e-15,3.30559589642291e-17,0.131378502332854,0.12787580278919,-0.00350269954366364,0.150806353852088,289,"REJECTED"
"12","l_inconi",0.5,0.324859671523692,0.0200716141845225,9.8755201134128e-05,0.157662297424658,0.139939743152259,-0.0177225542723989,0.110961204283708,39,"REJECTED"
"13","l_inhard",0.5,0.977095459123614,0.0092355816040981,0.00809950452523543,0.213951280334992,0.212881259205804,-0.00107002112918824,0.188144881804514,26,"REJECTED"
"14","l_tohard",0.5,0.958083031910298,4.93791169736957e-07,7.72992349527267e-07,0.0913440218186973,0.0918172117109766,0.000473189892279203,0.092470197730488,106,"REJECTED"
"15","larilari",0.5,0.000144142610641631,2.51551340108161e-05,2.32512300116811e-26,0.201439456866924,0.160780349689315,-0.0406591071776089,0.168226093616042,255,"REJECTED"
"16","ostrvirg",0.5,1.52449759502733e-107,1,4.81813343510495e-183,0.167058648033537,0.0539773415780525,-0.113081306455484,0.114324348657765,712,"NOT REJECTED"
"17","piceglau",0.5,4.13767757666016e-05,0.00187754634308214,1.30198211040466e-23,0.171510964118966,0.129545932388287,-0.0419650317306791,0.142638145253305,203,"REJECTED"
"18","picemari",0.5,9.70050825898856e-32,0.999988923828835,1.02115139521458e-65,0.269112073688046,0.160082410242588,-0.109029663445458,0.146649391074839,313,"NOT REJECTED"
"19","pinubank",0.5,5.02773355978953e-18,0.989966562043373,2.20246376046808e-40,0.291055691788097,0.162629044483765,-0.128426647304332,0.193625875324682,206,"NOT REJECTED"
"20","pinuresi",0.5,9.911947817563e-10,8.6901052160229e-48,3.84349516079709e-05,0.289278341481402,0.347151350290517,0.0578730088091148,0.189663647698642,420,"REJECTED"
"21","pinustro",0.5,0.127432692699918,2.17545805552454e-35,7.12935405483622e-23,0.234107863461588,0.248497058515399,0.0143891950538114,0.221451661000077,552,"REJECTED"
"22","popugran",0.5,3.6255209636813e-07,0.000267330463234023,1.27762517290751e-34,0.22766371296182,0.160758014818472,-0.0669056981433479,0.223832758547422,303,"REJECTED"
