MAPVALUE,PLT_KEY,ECO_PROVINCE
1891,55_31_20584_2000_4,212K
1892,55_31_20588_2000_2,212K
1893,55_31_20590_2001_1,212Y
1894,55_31_20591_2001_4,212K
1895,55_31_20592_2001_2,212Y
1896,55_31_20594_2001_4,212K
1897,55_31_20596_2001_3,212K
1898,55_31_20600_2001_4,212K
1899,55_31_20601_2001_4,212K
1900,55_31_20603_2001_4,212Y
1901,55_31_20604_2001_2,212Y
1902,55_31_20609_2001_2,212K
1903,55_31_20610_2001_4,212K
1904,55_31_20612_2001_3,212K
1905,55_31_20634_2002_4,212Y
1906,55_31_20638_2002_4,212K
1907,55_31_20640_2002_1,212K
1908,55_31_20643_2002_2,212K
1909,55_31_20644_2002_4,212K
1910,55_31_20645_2002_3,212K
1911,55_31_20650_2002_2,212K
1912,55_31_20652_2002_2,212K
1913,55_31_20654_2002_2,212K
1914,55_31_20655_2002_4,212K
1915,55_31_20657_2002_2,212K
1916,55_31_20661_2003_2,212K
1917,55_31_20662_2003_1,212Y
1918,55_31_20663_2003_1,212K
1919,55_31_20666_2003_4,212K
1920,55_31_20670_2003_3,212K
1921,55_31_20671_2003_4,212K
1922,55_31_20672_2003_2,212K
1923,55_31_20673_2003_1,212K
1924,55_31_20674_2003_2,212K
1925,55_31_20675_2003_4,212Y
1926,55_31_20676_2003_1,212K
1927,55_31_20678_2003_1,212K
1928,55_31_20697_2004_2,212Y
1929,55_31_20699_2004_4,212Y
1930,55_31_20700_2004_3,212Y
1931,55_31_20701_2004_2,212K
1932,55_31_20703_2004_4,212K
1933,55_31_20704_2004_3,212K
1934,55_31_20707_2004_3,212K
1935,55_31_20708_2004_1,212K
1936,55_31_20714_2004_3,212K
1937,55_31_20715_2004_4,212K
1938,55_33_20035_2000_3,222L
1939,55_33_20041_2004_2,222L
1940,55_33_20060_2004_4,222L
1941,55_33_20065_2004_2,222L
1942,55_33_20087_2004_3,222L
1943,55_33_20095_2003_4,222L
1944,55_33_20116_2002_1,222L
1945,55_33_20125_2003_3,222L
1946,55_33_20143_2002_3,222L
1947,55_33_20144_2002_1,222L
1948,55_33_20154_2001_4,222L
1949,55_33_20186_2001_2,222L
1950,55_33_20187_2000_2,222L
1951,55_33_20198_2000_2,222L
1952,55_33_20201_2001_3,222L
1953,55_33_20213_2003_2,222L
1954,55_33_20218_2002_3,222L
1955,55_33_20231_2004_3,222L
1956,55_33_20244_2001_1,222L
1957,55_33_20246_2000_2,222L
1958,55_33_20258_2003_2,222L
1959,55_33_20299_2004_3,222L
1960,55_33_20319_2002_2,222L
1961,55_33_20322_2004_4,222L
1962,55_33_20325_2000_4,222L
1963,55_33_20330_2000_2,222L
1964,55_33_20331_2000_1,222L
1965,55_33_20337_2000_4,222L
1966,55_33_20339_2000_2,222L
1967,55_33_20341_2000_2,222L
1968,55_33_20342_2000_1,222L
1969,55_33_20343_2000_1,222L
1970,55_33_20345_2001_3,222L
1971,55_33_20352_2001_3,222L
1972,55_33_20369_2002_4,222L
1973,55_33_20370_2002_3,222L
1974,55_33_20380_2002_2,222L
1975,55_33_20381_2002_3,222L
1976,55_33_20382_2003_3,222L
1977,55_33_20391_2003_2,222L
1978,55_33_20410_2004_1,222L
1979,55_33_20411_2004_2,222L
1980,55_33_20414_2004_3,222L
1981,55_33_20417_2004_3,222L
1982,55_35_20021_2004_3,222L
1983,55_35_20022_2000_1,222L
1984,55_35_20047_2002_3,222R
1985,55_35_20072_2004_2,212Q
1986,55_35_20084_2000_3,222R
1987,55_35_20089_2001_3,212Q
1988,55_35_20111_2003_3,222L
1989,55_35_20117_2003_2,222L
1990,55_35_20120_2000_3,222R
1991,55_35_20130_2000_3,222R
1992,55_35_20132_2001_1,222L
1993,55_35_20143_2000_4,222L
1994,55_35_20154_2001_1,222L
1995,55_35_20173_2003_3,222R
1996,55_35_20180_2001_2,222L
1997,55_35_20252_2004_3,222R
1998,55_35_20253_2002_2,222R
1999,55_35_20267_2000_2,222L
2000,55_35_20272_2001_1,222R
2001,55_35_20273_2001_3,222R
2002,55_35_20275_2001_2,222L
2003,55_35_20276_2001_3,222L
2004,55_35_20285_2002_1,222L
2005,55_35_20287_2002_3,222L
2006,55_35_20292_2002_3,222R
2007,55_35_20293_2002_1,222L
2008,55_35_20294_2003_2,222L
2009,55_35_20295_2003_4,222L
2010,55_35_20296_2003_1,222R
2011,55_35_20297_2003_1,222L
2012,55_35_20303_2003_3,222L
2013,55_35_20305_2003_3,222R
2014,55_35_20321_2004_3,222L
2015,55_35_20322_2004_2,222L
2016,55_35_20323_2004_4,222L
2017,55_35_20325_2004_3,212Q
2018,55_37_20006_2000_4,212X
2019,55_37_20007_2004_2,212X
2020,55_37_20008_2000_4,212X
2021,55_37_20009_2001_3,212X
2022,55_37_20015_2002_2,212X
2023,55_37_20017_2003_4,212X
2024,55_37_20019_2003_3,212X
2025,55_37_20020_2003_2,212X
2026,55_37_20021_2001_2,212X
2027,55_37_20022_2001_2,212X
2028,55_37_20027_2003_1,212X
2029,55_37_20028_2001_3,212T
2030,55_37_20029_2004_1,212X
2031,55_37_20032_2003_3,212X
2032,55_37_20039_2001_4,212T
2033,55_37_20041_2000_4,212T
2034,55_37_20047_2004_4,212X
2035,55_37_20048_2003_3,212T
2036,55_37_20051_2002_4,212X
2037,55_37_20052_2004_1,212X
2038,55_37_20060_2004_2,212X
2039,55_37_20064_2004_4,212X
2040,55_37_20068_2002_1,212X
2041,55_37_20069_2002_4,212X
2042,55_37_20075_2004_3,212T
2043,55_37_20092_2001_2,212T
2044,55_37_20094_2000_2,212X
2045,55_37_20095_2004_2,212X
2046,55_37_20097_2003_2,212X
2047,55_37_20101_2002_2,212X
2048,55_37_20104_2002_2,212X
2049,55_37_20113_2002_2,212X
2050,55_37_20114_2002_3,212T
2051,55_37_20116_2000_2,212X
2052,55_37_20118_2001_3,212X
2053,55_37_20120_2002_2,212X
2054,55_37_20121_2002_1,212X
2055,55_37_20122_2003_3,212T
2056,55_37_20126_2004_3,212X
2057,55_37_20128_2000_3,212X
2058,55_37_20131_2000_4,212X
2059,55_37_20132_2003_1,212X
2060,55_37_20138_2003_3,212T
2061,55_37_20139_2003_1,212T
2062,55_37_20143_2004_3,212T
2063,55_37_20144_2000_4,212X
2064,55_37_20146_2000_1,212X
2065,55_37_20155_2004_2,212X
2066,55_37_20157_2003_1,212X
2067,55_37_20159_2002_4,212X
2068,55_37_20162_2002_1,212T
2069,55_37_20167_2004_3,212X
2070,55_37_20201_2000_3,212X
2071,55_37_20203_2001_2,212X
2072,55_37_20205_2000_1,212X
2073,55_37_20207_2000_2,212X
2074,55_37_20209_2000_2,212X
2075,55_37_20210_2001_4,212X
2076,55_37_20212_2001_1,212X
2077,55_37_20213_2001_4,212X
2078,55_37_20214_2001_2,212X
2079,55_37_20215_2001_4,212X
2080,55_37_20216_2001_4,212X
2081,55_37_20224_2002_3,212T
2082,55_37_20225_2002_1,212T
2083,55_37_20226_2002_1,212X
2084,55_37_20228_2002_2,212X
2085,55_37_20229_2002_1,212X
2086,55_37_20230_2002_2,212X
2087,55_37_20231_2003_4,212X
2088,55_37_20232_2003_4,212T
2089,55_37_20233_2003_3,212T
2090,55_37_20234_2003_2,212X
2091,55_37_20235_2003_2,212X
2092,55_37_20237_2003_4,212X
2093,55_37_20244_2003_2,212X
2094,55_37_20246_2004_2,212X
2095,55_37_20247_2004_2,212T
2096,55_37_20248_2004_4,212T
2097,55_37_20249_2004_3,212X
2098,55_37_20250_2004_3,212X
2099,55_37_20251_2004_3,212X
2100,55_37_20252_2004_3,212X
2101,55_37_29010_2001_1,212X
2102,55_37_29013_2000_3,212X
2103,55_37_29018_2001_1,212X
2104,55_37_29027_2004_1,212T
2105,55_39_20025_2002_3,222K
2106,55_39_20079_2003_1,222K
2107,55_39_20156_2004_3,222K
2108,55_39_20177_2002_3,222K
2109,55_39_20293_2001_3,222K
2110,55_39_20366_2004_2,222K
2111,55_41_20008_2001_2,212X
2112,55_41_20013_2003_4,212X
2113,55_41_20015_2003_2,212X
2114,55_41_20021_2004_3,212X
2115,55_41_20022_2001_4,212X
2116,55_41_20023_2004_3,212X
2117,55_41_20025_2001_2,212X
2118,55_41_20028_2002_1,212X
2119,55_41_20040_2002_4,212X
2120,55_41_20042_2002_3,212X
2121,55_41_20043_2004_2,212X
2122,55_41_20053_2004_3,212X
2123,55_41_20056_2002_2,212X
2124,55_41_20057_2002_3,212X
2125,55_41_20059_2000_4,212X
2126,55_41_20064_2000_3,212X
2127,55_41_20066_2000_4,212X
2128,55_41_20069_2004_4,212X
2129,55_41_20073_2002_1,212X
2130,55_41_20076_2001_1,212X
2131,55_41_20077_2004_3,212X
2132,55_41_20081_2000_4,212X
2133,55_41_20083_2002_2,212X
2134,55_41_20086_2001_3,212X
2135,55_41_20088_2003_2,212X
2136,55_41_20091_2004_1,212X
2137,55_41_20093_2003_1,212X
2138,55_41_20097_2004_4,212X
2139,55_41_20106_2000_2,212X
2140,55_41_20107_2001_4,212X
2141,55_41_20118_2003_3,212X
2142,55_41_20125_2003_1,212X
2143,55_41_20126_2000_2,212X
2144,55_41_20130_2004_4,212X
2145,55_41_20131_2000_3,212X
2146,55_41_20132_2000_1,212X
2147,55_41_20133_2004_3,212X
2148,55_41_20134_2002_3,212X
2149,55_41_20135_2003_1,212X
2150,55_41_20136_2003_3,212X
2151,55_41_20137_2003_4,212X
2152,55_41_20138_2001_3,212X
2153,55_41_20141_2003_4,212X
2154,55_41_20142_2003_4,212X
2155,55_41_20149_2003_3,212X
2156,55_41_20152_2001_4,212X
2157,55_41_20153_2003_3,212X
2158,55_41_20160_2001_4,212X
2159,55_41_20162_2001_4,212X
2160,55_41_20168_2000_4,212X
2161,55_41_20171_2004_3,212X
2162,55_41_20175_2004_3,212X
2163,55_41_20180_2001_1,212X
2164,55_41_20183_2004_4,212X
2165,55_41_20187_2003_3,212X
2166,55_41_20189_2004_3,212X
2167,55_41_20198_2000_3,212X
2168,55_41_20200_2003_3,212X
2169,55_41_20204_2003_2,212X
2170,55_41_20209_2002_3,212X
2171,55_41_20210_2002_1,212X
2172,55_41_20212_2004_3,212X
2173,55_41_20214_2004_2,212X
2174,55_41_20217_2003_1,212X
2175,55_41_20218_2004_3,212X
2176,55_41_20219_2000_4,212X
2177,55_41_20221_2004_1,212X
2178,55_41_20230_2001_2,212X
2179,55_41_20231_2001_4,212X
2180,55_41_20234_2000_1,212X
2181,55_41_20236_2003_3,212X
2182,55_41_20238_2001_1,212X
2183,55_41_20246_2003_3,212X
2184,55_41_20248_2001_1,212X
2185,55_41_20252_2002_4,212X
2186,55_41_20253_2002_2,212X
2187,55_41_20256_2001_2,212X
2188,55_41_20260_2004_4,212X
2189,55_41_20262_2001_4,212X
2190,55_41_20264_2003_1,212X
2191,55_41_20269_2003_4,212X
2192,55_41_20276_2002_1,212X
2193,55_41_20280_2001_3,212X
2194,55_41_20281_2002_2,212X
2195,55_41_20282_2003_3,212X
2196,55_41_20283_2001_1,212X
2197,55_41_20284_2001_3,212X
2198,55_41_20285_2003_2,212X
2199,55_41_20286_2001_2,212X
2200,55_41_20287_2002_4,212X
2201,55_41_20288_2000_1,212X
2202,55_41_20289_2002_4,212X
2203,55_41_20290_2003_2,212X
2204,55_41_20291_2000_2,212X
2205,55_41_20292_2000_1,212X
2206,55_41_20293_2000_2,212X
2207,55_41_20294_2000_3,212X
2208,55_41_20296_2000_2,212X
2209,55_41_20297_2000_2,212X
2210,55_41_20298_2000_1,212X
2211,55_41_20299_2000_1,212X
2212,55_41_20300_2000_3,212X
2213,55_41_20302_2000_3,212X
2214,55_41_20303_2000_3,212X
2215,55_41_20304_2000_2,212X
2216,55_41_20305_2000_3,212X
2217,55_41_20307_2000_1,212X
2218,55_41_20308_2000_1,212X
2219,55_41_20310_2001_1,212X
2220,55_41_20311_2001_1,212X
2221,55_41_20312_2001_2,212X
2222,55_41_20315_2001_2,212X
2223,55_41_20316_2001_1,212X
2224,55_41_20317_2001_2,212X
2225,55_41_20318_2001_1,212X
2226,55_41_20319_2001_2,212X
2227,55_41_20321_2001_1,212X
2228,55_41_20322_2001_4,212X
2229,55_41_20324_2001_4,212X
2230,55_41_20325_2001_4,212X
2231,55_41_20326_2001_1,212X
2232,55_41_20341_2001_3,212X
2233,55_41_20342_2002_3,212X
2234,55_41_20343_2002_4,212X
2235,55_41_20344_2002_3,212X
2236,55_41_20346_2002_1,212X
2237,55_41_20347_2002_2,212X
2238,55_41_20348_2002_4,212X
2239,55_41_20350_2002_1,212X
2240,55_41_20353_2002_2,212X
2241,55_41_20354_2002_4,212X
2242,55_41_20355_2002_3,212X
2243,55_41_20356_2002_1,212X
2244,55_41_20357_2002_3,212X
2245,55_41_20358_2002_1,212X
2246,55_41_20359_2002_4,212X
2247,55_41_20360_2003_4,212X
2248,55_41_20361_2003_3,212X
2249,55_41_20362_2003_3,212X
2250,55_41_20363_2003_2,212X
2251,55_41_20364_2003_2,212X
2252,55_41_20365_2003_4,212X
2253,55_41_20366_2003_1,212X
2254,55_41_20370_2003_2,212X
2255,55_41_20371_2003_2,212X
2256,55_41_20372_2003_3,212X
2257,55_41_20373_2003_3,212X
2258,55_41_20374_2003_3,212X
2259,55_41_20388_2003_3,212X
2260,55_41_20389_2002_1,212X
2261,55_41_20390_2004_4,212X
2262,55_41_20391_2004_1,212X
2263,55_41_20392_2004_3,212X
2264,55_41_20393_2004_1,212X
2265,55_41_20395_2004_3,212X
2266,55_41_20396_2004_2,212X
2267,55_41_20397_2004_4,212X
2268,55_41_20398_2004_2,212X
2269,55_41_20399_2004_4,212X
2270,55_41_20400_2004_1,212X
2271,55_41_20401_2004_3,212X
2272,55_41_20402_2004_2,212X
2273,55_41_20417_2004_2,212X
2274,55_41_20418_2004_1,212X
2275,55_41_20419_2004_3,212X
2276,55_41_20420_2004_3,212X
2277,55_41_29015_2002_2,212X
2278,55_41_29016_2002_1,212X
2279,55_41_29020_2000_3,212X
2280,55_41_29023_2000_4,212X
2281,55_41_29024_2004_3,212X
2282,55_41_29027_2004_2,212X
2283,55_41_29029_2002_4,212X
2284,55_41_29030_2004_4,212X
2285,55_41_29032_2004_1,212X
2286,55_41_29033_2002_1,212X
2287,55_41_29034_2001_3,212X
2288,55_41_29042_2004_2,212X
2289,55_41_29045_2004_4,212X
2290,55_41_29051_2000_2,212X
2291,55_41_29055_2002_3,212X
2292,55_41_29056_2000_2,212X
2293,55_41_29057_2001_2,212X
2294,55_41_29064_2003_3,212X
2295,55_41_29066_2001_4,212X
2296,55_41_29071_2000_3,212X
2297,55_41_29079_2002_4,212X
2298,55_43_20039_2003_3,222L
2299,55_43_20044_2000_2,222L
2300,55_43_20054_2002_1,222L
2301,55_43_20081_2002_3,222L
2302,55_43_20092_2001_2,222L
2303,55_43_20113_2002_4,222L
2304,55_43_20119_2002_3,222L
2305,55_43_20121_2003_4,222L
2306,55_43_20125_2003_1,222L
2307,55_43_20134_2002_1,222L
2308,55_43_20135_2002_1,222L
2309,55_43_20161_2004_2,222L
2310,55_43_20189_2004_2,222L
2311,55_43_20219_2000_1,222L
2312,55_43_20272_2001_4,222L
2313,55_43_20276_2002_3,222L
2314,55_43_20290_2004_4,222L
2315,55_43_20292_2003_4,222L
2316,55_43_20308_2004_4,222L
2317,55_43_20324_2004_1,222L
2318,55_43_20328_2001_3,222L
2319,55_43_20350_2003_4,222L
2320,55_43_20352_2002_4,222L
2321,55_43_20358_2004_3,222L
2322,55_43_20370_2001_3,222L
2323,55_43_20410_2003_3,222L
2324,55_43_20418_2001_3,222L
2325,55_43_20419_2002_2,222L
2326,55_43_20423_2000_3,222L
2327,55_43_20425_2000_2,222L
2328,55_43_20429_2002_2,222L
2329,55_43_20431_2004_1,222L
2330,55_43_20432_2003_3,222L
2331,55_43_20433_2004_1,222L
2332,55_43_20434_2000_4,222L
2333,55_43_20448_2000_2,222L
2334,55_43_20450_2000_1,222L
2335,55_43_20455_2000_1,222L
2336,55_43_20460_2001_3,222L
2337,55_43_20461_2001_4,222L
2338,55_43_20463_2001_3,222L
2339,55_43_20465_2001_4,222L
2340,55_43_20466_2001_4,222L
2341,55_43_20502_2002_1,222L
2342,55_43_20514_2003_1,222L
2343,55_43_20517_2003_4,222L
2344,55_43_20518_2003_1,222L
2345,55_43_20526_2003_4,222L
2346,55_43_20529_2003_1,222L
2347,55_43_20558_2004_3,222L
2348,55_43_20559_2004_2,222L
2349,55_43_20562_2004_2,222L
2350,55_43_20564_2004_1,222L
2351,55_43_20595_2004_4,222L
2352,55_45_20015_2002_2,222L
2353,55_45_20087_2001_3,222L
2354,55_45_20199_2000_3,222L
2355,55_45_20223_2001_4,222L
2356,55_45_20236_2000_4,222K
2357,55_45_20244_2001_3,222K
2358,55_45_20283_2004_2,222K
2359,55_45_20284_2004_1,222K
2360,55_47_20012_2000_3,222K
2361,55_47_20074_2000_1,222K
2362,55_47_20078_2004_3,222K
2363,55_47_20094_2004_2,222K
2364,55_47_20203_2000_4,222K
2365,55_47_20227_2002_4,222K
2366,55_47_20245_2004_2,222K
2367,55_47_20256_2004_1,222K
2368,55_49_20007_2000_2,222L
2369,55_49_20015_2001_4,222L
2370,55_49_20029_2002_4,222L
2371,55_49_20030_2000_4,222L
2372,55_49_20038_2003_2,222L
2373,55_49_20064_2000_3,222L
2374,55_49_20083_2002_2,222L
2375,55_49_20128_2002_2,222L
2376,55_49_20147_2000_2,222L
2377,55_49_20159_2004_3,222L
2378,55_49_20163_2004_4,222L
2379,55_49_20168_2001_3,222L
2380,55_49_20178_2001_4,222L
2381,55_49_20213_2002_3,222L
2382,55_49_20227_2001_2,222L
2383,55_49_20236_2003_4,222L
2384,55_49_20237_2000_2,222L
2385,55_49_20246_2003_3,222L
2386,55_49_20258_2002_3,222L
2387,55_49_20263_2002_2,222L
2388,55_49_20278_2001_3,222L
2389,55_49_20280_2001_4,222L
2390,55_49_20283_2000_3,222L
2391,55_49_20285_2000_1,222L
2392,55_49_20291_2000_3,222L
2393,55_49_20294_2000_3,222L
2394,55_49_20295_2001_4,222L
2395,55_49_20300_2001_3,222L
2396,55_49_20324_2002_2,222L
2397,55_49_20325_2002_4,222L
2398,55_49_20328_2002_2,222L
2399,55_49_20331_2002_3,222L
2400,55_49_20333_2002_1,222L
2401,55_49_20335_2003_1,222L
2402,55_49_20364_2004_2,222L
2403,55_49_20371_2004_1,222L
2404,55_49_20372_2004_3,222L
2405,55_5_20007_2001_3,222L
2406,55_5_20016_2003_3,212Q
2407,55_5_20029_2003_3,212X
2408,55_5_20073_2002_2,212Q
2409,55_5_20079_2001_4,222L
2410,55_5_20087_2002_3,212Q
2411,55_5_20115_2001_4,212Q
2412,55_5_20116_2004_1,212Q
2413,55_5_20131_2000_1,212Q
2414,55_5_20150_2004_3,212Q
2415,55_5_20178_2002_3,212Q
2416,55_5_20195_2001_1,222L
2417,55_5_20204_2001_4,212X
2418,55_5_20224_2004_3,212X
2419,55_5_20264_2002_3,212Q
2420,55_5_20315_2004_4,212Q
2421,55_5_20338_2004_3,222L
2422,55_5_20342_2000_2,212X
2423,55_5_20344_2000_2,212Q
2424,55_5_20349_2000_4,212Q
2425,55_5_20363_2000_2,212Q
2426,55_5_20372_2001_1,212Q
2427,55_5_20374_2001_3,212Q
2428,55_5_20375_2001_3,212X
2429,55_5_20384_2001_3,212Q
2430,55_5_20385_2001_2,212Q
2431,55_5_20386_2001_3,212Q
2432,55_5_20407_2002_2,212X
2433,55_5_20408_2002_4,212Q
2434,55_5_20409_2002_2,212Q
2435,55_5_20416_2002_3,212Q
2436,55_5_20422_2003_4,212Q
2437,55_5_20423_2003_2,212X
2438,55_5_20430_2003_2,212Q
2439,55_5_20451_2004_4,222L
2440,55_51_20007_2000_3,212X
2441,55_51_20009_2001_1,212X
2442,55_51_20014_2002_4,212J
2443,55_51_20018_2002_2,212X
2444,55_51_20028_2003_2,212J
2445,55_51_20032_2001_4,212J
2446,55_51_20033_2002_3,212J
2447,55_51_20038_2002_4,212X
2448,55_51_20039_2004_2,212J
2449,55_51_20041_2000_2,212J
2450,55_51_20046_2002_3,212J
2451,55_51_20052_2003_3,212J
2452,55_51_20055_2004_4,212J
2453,55_51_20059_2002_1,212J
2454,55_51_20060_2000_2,212X
2455,55_51_20062_2000_2,212J
2456,55_51_20072_2003_1,212Y
2457,55_51_20074_2002_1,212J
2458,55_51_20080_2000_3,212J
2459,55_51_20083_2001_1,212J
2460,55_51_20091_2000_4,212X
2461,55_51_20093_2003_1,212J
2462,55_51_20101_2001_2,212X
2463,55_51_20102_2001_4,212J
2464,55_51_20107_2004_1,212J
2465,55_51_20108_2001_1,212J
2466,55_51_20111_2000_2,212J
2467,55_51_20114_2001_2,212J
2468,55_51_20120_2004_3,212J
2469,55_51_20123_2000_4,212J
2470,55_51_20130_2000_4,212J
2471,55_51_20133_2001_3,212J
2472,55_51_20134_2002_2,212J
2473,55_51_20138_2000_1,212X
2474,55_51_20140_2000_1,212X
2475,55_51_20141_2001_3,212J
2476,55_51_20143_2001_2,212J
2477,55_51_20154_2000_3,212J
2478,55_51_20155_2000_4,212Y
2479,55_51_20158_2004_2,212X
2480,55_51_20170_2004_3,212J
2481,55_51_20173_2002_2,212J
2482,55_51_20175_2002_4,212X
2483,55_51_20182_2001_4,212J
2484,55_51_20183_2004_4,212J
2485,55_51_20187_2000_1,212J
2486,55_51_20188_2003_1,212Y
2487,55_51_20205_2004_2,212X
2488,55_51_20209_2002_1,212J
2489,55_51_20212_2000_1,212X
2490,55_51_20214_2002_1,212X
2491,55_51_20220_2000_3,212X
2492,55_51_20222_2004_1,212X
2493,55_51_20228_2000_2,212X
2494,55_51_20231_2001_1,212X
2495,55_51_20233_2003_2,212X
2496,55_51_20234_2000_2,212X
2497,55_51_20239_2001_2,212J
2498,55_51_20240_2000_2,212J
2499,55_51_20246_2003_4,212X
2500,55_51_20254_2000_1,212J
2501,55_51_20255_2000_2,212J
2502,55_51_20264_2000_3,212X
2503,55_51_20266_2000_4,212Y
2504,55_51_20272_2002_3,212J
2505,55_51_20274_2001_1,212X
2506,55_51_20277_2004_3,212X
2507,55_51_20278_2001_2,212X
2508,55_51_20281_2001_1,212X
2509,55_51_20287_2002_4,212J
2510,55_51_20292_2004_2,212X
2511,55_51_20295_2003_1,212J
2512,55_51_20298_2004_1,212J
2513,55_51_20299_2001_2,212X
2514,55_51_20300_2002_3,212X
2515,55_51_20303_2003_3,212J
2516,55_51_20307_2001_2,212J
2517,55_51_20312_2004_3,212X
2518,55_51_20313_2001_4,212J
2519,55_51_20314_2003_3,212J
2520,55_51_20316_2004_3,212X
2521,55_51_20317_2000_2,212J
2522,55_51_20320_2001_4,212J
2523,55_51_20321_2004_2,212J
2524,55_51_20322_2004_3,212J
2525,55_51_20336_2000_2,212J
2526,55_51_20337_2000_1,212J
2527,55_51_20339_2000_2,212X
2528,55_51_20340_2000_3,212X
2529,55_51_20342_2000_4,212J
2530,55_51_20343_2000_1,212J
2531,55_51_20344_2000_4,212J
2532,55_51_20348_2000_4,212J
2533,55_51_20351_2001_3,212J
2534,55_51_20352_2001_4,212J
2535,55_51_20353_2001_2,212J
2536,55_51_20354_2001_1,212J
2537,55_51_20355_2001_4,212J
2538,55_51_20357_2001_3,212X
2539,55_51_20359_2001_4,212X
2540,55_51_20361_2001_2,212J
2541,55_51_20363_2001_2,212X
2542,55_51_20379_2001_4,212J
2543,55_51_20382_2002_2,212J
2544,55_51_20383_2002_1,212J
2545,55_51_20384_2002_2,212J
2546,55_51_20385_2002_3,212J
2547,55_51_20386_2002_1,212J
2548,55_51_20387_2002_4,212X
2549,55_51_20388_2002_3,212X
2550,55_51_20389_2002_2,212X
2551,55_51_20391_2002_2,212J
2552,55_51_20392_2002_1,212J
2553,55_51_20393_2002_3,212J
2554,55_51_20395_2002_1,212J
2555,55_51_20396_2002_1,212J
2556,55_51_20397_2003_4,212Y
2557,55_51_20399_2003_3,212J
2558,55_51_20401_2003_2,212X
2559,55_51_20402_2003_1,212J
2560,55_51_20403_2003_2,212J
2561,55_51_20404_2003_4,212X
2562,55_51_20406_2003_4,212X
2563,55_51_20408_2003_1,212J
2564,55_51_20410_2003_4,212J
2565,55_51_20411_2003_1,212J
2566,55_51_20425_2004_3,212J
2567,55_51_20426_2004_4,212J
2568,55_51_20427_2004_2,212J
2569,55_51_20428_2004_2,212J
2570,55_51_20429_2004_2,212J
2571,55_51_20430_2004_1,212J
2572,55_51_20431_2004_3,212J
2573,55_51_20432_2004_2,212J
2574,55_51_20433_2004_3,212X
2575,55_51_20435_2004_3,212X
2576,55_51_20436_2004_3,212X
2577,55_51_20448_2003_3,212J
2578,55_53_20003_2001_3,222L
2579,55_53_20005_2001_1,222L
2580,55_53_20007_2004_4,222L
2581,55_53_20011_2002_4,222L
2582,55_53_20019_2003_3,222L
2583,55_53_20020_2003_2,222R
2584,55_53_20036_2000_2,222L
2585,55_53_20038_2000_2,222R
2586,55_53_20040_2002_4,222R
2587,55_53_20043_2000_1,222R
2588,55_53_20048_2002_1,222R
2589,55_53_20049_2001_3,222R
2590,55_53_20078_2002_2,222R
2591,55_53_20080_2002_2,222L
2592,55_53_20100_2001_1,222R
2593,55_53_20102_2003_4,222R
2594,55_53_20105_2000_4,222L
2595,55_53_20113_2004_3,222R
2596,55_53_20122_2001_3,222L
2597,55_53_20143_2000_4,222L
2598,55_53_20144_2004_4,222R
2599,55_53_20162_2003_3,222L
2600,55_53_20164_2001_1,222L
2601,55_53_20173_2003_3,222R
2602,55_53_20175_2001_4,222L
2603,55_53_20197_2004_1,222L
2604,55_53_20203_2000_3,222R
2605,55_53_20205_2003_1,222L
2606,55_53_20212_2002_1,222R
2607,55_53_20213_2004_3,222R
2608,55_53_20218_2004_4,222R
2609,55_53_20221_2003_2,222L
2610,55_53_20263_2000_1,222L
2611,55_53_20265_2004_2,222R
2612,55_53_20277_2000_1,222R
2613,55_53_20279_2001_1,222R
2614,55_53_20287_2003_3,222R
2615,55_53_20309_2000_2,222R
2616,55_53_20316_2004_2,222L
2617,55_53_20324_2002_1,222L
2618,55_53_20331_2002_3,222L
2619,55_53_20334_2000_1,222R
2620,55_53_20348_2001_3,222L
2621,55_53_20371_2000_2,222R
2622,55_53_20376_2004_4,222R
2623,55_53_20380_2004_4,222R
2624,55_53_20381_2004_1,222R
2625,55_53_20386_2000_4,222L
2626,55_53_20393_2004_4,222L
2627,55_53_20396_2001_2,222R
2628,55_53_20400_2003_4,222R
2629,55_53_20401_2002_3,222R
2630,55_53_20403_2000_3,222R
2631,55_53_20404_2003_2,222R
2632,55_53_20405_2003_4,222R
2633,55_53_20410_2000_4,222R
2634,55_53_20411_2000_4,222R
2635,55_53_20413_2000_4,222R
2636,55_53_20414_2000_3,222R
2637,55_53_20418_2000_2,222R
2638,55_53_20420_2000_3,222L
2639,55_53_20421_2000_4,222L
2640,55_53_20429_2001_3,222R
2641,55_53_20432_2001_2,222R
2642,55_53_20437_2001_2,222L
2643,55_53_20438_2001_1,222R
2644,55_53_20439_2001_2,222L
2645,55_53_20459_2002_3,222L
2646,55_53_20460_2002_4,222R
2647,55_53_20461_2002_2,222R
2648,55_53_20466_2002_4,222R
2649,55_53_20467_2002_3,222R
2650,55_53_20468_2002_4,222R
2651,55_53_20470_2002_4,222R
2652,55_53_20471_2002_2,222L
2653,55_53_20472_2002_2,222R
2654,55_53_20478_2003_4,222R
2655,55_53_20479_2003_3,222R
2656,55_53_20481_2003_2,222R
2657,55_53_20487_2003_3,222R
2658,55_53_20488_2003_2,222R
2659,55_53_20505_2004_2,222R
2660,55_53_20510_2004_1,222R
2661,55_53_20512_2004_1,222L
2662,55_53_20514_2004_1,222L
2663,55_53_20516_2004_4,222L
2664,55_55_20013_2003_1,222K
